Timestamp,压力值,Pressure Newton,Smoothed Newton
2025-03-23 16:38:48.000,1.0,0.004728904109589041,0.033462103400637364
2025-03-23 16:38:48.033,14.0,0.06705764122893954,0.033462103400637364
2025-03-23 16:38:48.066,5.0,0.023737426326129667,0.033462103400637364
2025-03-23 16:38:48.100,1.0,0.004728904109589041,0.033462103400637364
2025-03-23 16:38:48.133,14.0,0.06705764122893954,0.033462103400637364
2025-03-23 16:38:48.166,6.0,0.0285129203539823,0.03821890664951602
2025-03-23 16:38:48.200,4.0,0.018971305201177624,0.028601639443963635
2025-03-23 16:38:48.233,12.0,0.05736427299703264,0.03532700877814423
2025-03-23 16:38:48.266,8.0,0.038092137931034484,0.041999655542433324
2025-03-23 16:38:48.300,1.0,0.004728904109589041,0.02953390811856322
2025-03-23 16:38:48.333,14.0,0.06705764122893954,0.03724285229355467
2025-03-23 16:38:48.366,6.0,0.0285129203539823,0.039151175324115606
2025-03-23 16:38:48.400,1.0,0.004728904109589041,0.02862410154662688
2025-03-23 16:38:48.433,15.0,0.07191875,0.03538942396041998
2025-03-23 16:38:48.466,8.0,0.038092137931034484,0.04206207072470908
2025-03-23 16:38:48.500,0.0,4.724281571107347e-08,0.028650551927484308
2025-03-23 16:38:48.533,13.0,0.06220615841584158,0.03538919953985617
2025-03-23 16:38:48.566,8.0,0.038092137931034484,0.04206184630414526
2025-03-23 16:38:48.600,0.0,4.724281571107347e-08,0.027678105752708397
2025-03-23 16:38:48.633,15.0,0.07191875,0.034443428166501505
2025-03-23 16:38:48.666,6.0,0.0285129203539823,0.04014600278873482
2025-03-23 16:38:48.700,0.0,4.724281571107347e-08,0.027704780554129643
2025-03-23 16:38:48.733,15.0,0.07191875,0.034470102967922744
2025-03-23 16:38:48.766,9.0,0.04289591715976331,0.04304927695131227
2025-03-23 16:38:48.800,2.0,0.009467071498530853,0.030558941251018438
2025-03-23 16:38:48.833,12.0,0.05736427299703264,0.0363292117796285
2025-03-23 16:38:48.866,9.0,0.04289591715976331,0.044908385763018026
2025-03-23 16:38:48.900,2.0,0.009467071498530853,0.0324180500627242
2025-03-23 16:38:48.933,13.0,0.06220615841584158,0.03628009831393985
2025-03-23 16:38:48.966,7.0,0.03329781496062992,0.04104624700635967
2025-03-23 16:38:49.000,1.0,0.004728904109589041,0.030519173228870943
2025-03-23 16:38:49.033,14.0,0.06705764122893954,0.03535151804270619
2025-03-23 16:38:49.066,5.0,0.023737426326129667,0.03820558900822595
2025-03-23 16:38:49.100,0.0,4.724281571107347e-08,0.02576436677362078
2025-03-23 16:38:49.133,9.0,0.04289591715976331,0.027683987213447454
2025-03-23 16:38:49.166,5.0,0.023737426326129667,0.031485691656755584
2025-03-23 16:38:49.200,0.0,4.724281571107347e-08,0.018074172859530818
2025-03-23 16:38:49.233,9.0,0.04289591715976331,0.021905871026257545
2025-03-23 16:38:49.266,6.0,0.0285129203539823,0.027608445648490864
2025-03-23 16:38:49.300,2.0,0.009467071498530853,0.020922676516244368
2025-03-23 16:38:49.333,14.0,0.06705764122893954,0.029586719496806343
2025-03-23 16:38:49.366,8.0,0.038092137931034484,0.0372051376344501
2025-03-23 16:38:49.400,2.0,0.009467071498530853,0.030519368502203603
2025-03-23 16:38:49.433,12.0,0.05736427299703264,0.03628963903081367
2025-03-23 16:38:49.466,5.0,0.023737426326129667,0.03914370999633344
2025-03-23 16:38:49.500,2.0,0.009467071498530853,0.027625596050251697
2025-03-23 16:38:49.533,14.0,0.06705764122893954,0.03341869670983271
2025-03-23 16:38:49.566,9.0,0.04289591715976331,0.040104465842079204
2025-03-23 16:38:49.600,3.0,0.014214529411764704,0.031474517125025615
2025-03-23 16:38:49.633,12.0,0.05736427299703264,0.03819988645920621
2025-03-23 16:38:49.666,10.0,0.04770918065153011,0.045848308289806065
2025-03-23 16:38:49.700,1.0,0.004728904109589041,0.03338256086593596
2025-03-23 16:38:49.733,9.0,0.04289591715976331,0.03338256086593596
2025-03-23 16:38:49.766,5.0,0.023737426326129667,0.035287140248808954
