时间,加速度X(g),加速度Y(g),加速度Z(g),四元数0(),四元数1(),四元数2(),四元数3()
2025-03-24 19:10:39.544,0.413,-0.86075,0.3805,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.570,0.41500000000000004,-0.8533333333333334,0.35033333333333333,0.815030497639471,-0.53061938652656,-0.22364660071795883,-0.06442478208760413
2025-03-24 19:10:39.571,0.435,-0.846,0.355,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.613,0.422,-0.8445,0.3425,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.614,0.423,-0.845,0.327,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.668,0.4465,-0.8385,0.33075,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.680,0.4285,-0.844,0.32875,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.762,0.455,-0.865,0.342,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.763,0.4703333333333333,-0.8729999999999999,0.3496666666666666,0.815030497639471,-0.53061938652656,-0.22364660071795883,-0.06442478208760413
2025-03-24 19:10:39.771,0.43674999999999997,-0.85775,0.31975,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.814,0.4335,-0.8354999999999999,0.32475,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.861,0.42225,-0.82575,0.34675,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.882,0.42825,-0.8254999999999999,0.35025,0.8150304976394711,-0.5306193865265598,-0.2236466007179588,-0.06442478208760412
2025-03-24 19:10:39.958,0.443,-0.822,0.34425,-0.8135982940067553,0.5301973406098274,0.2296879035022357,0.0647461426211006
2025-03-24 19:10:39.971,0.4505,-0.8265,0.3365,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:39.972,0.4475,-0.82,0.33,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.061,0.442,-0.822,0.323,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.062,0.4546666666666667,-0.8243333333333333,0.3236666666666667,0.8131138807625957,-0.5300520861669191,-0.23169965444222682,-0.06485270227708752
2025-03-24 19:10:40.067,0.45,-0.827,0.325,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.084,0.44775,-0.8432499999999999,0.337,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.153,0.451,-0.857,0.361,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.154,0.43766666666666665,-0.8486666666666666,0.3376666666666666,0.8131138807625957,-0.5300520861669191,-0.23169965444222682,-0.06485270227708752
2025-03-24 19:10:40.173,0.41974999999999996,-0.84525,0.3225,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.196,0.42174999999999996,-0.8525,0.34625,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.264,0.434,-0.831,0.3245,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.285,0.44425000000000003,-0.82,0.31174999999999997,0.8131138807625958,-0.5300520861669192,-0.23169965444222684,-0.06485270227708753
2025-03-24 19:10:40.336,0.4505,-0.82975,0.3225,-0.8138893900989386,0.5278436294477609,0.2348174961466932,0.06185391692682172
2025-03-24 19:10:40.375,0.453,-0.841,0.3335,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.398,0.45925000000000005,-0.8394999999999999,0.335,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.466,0.4555,-0.8414999999999999,0.34025000000000005,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.511,0.453,-0.839,0.349,0.8141435149642721,-0.5271046474372844,-0.23585550316202614,-0.06085400003141661
2025-03-24 19:10:40.512,0.4503333333333333,-0.8249999999999998,0.3356666666666667,0.8141435149642721,-0.5271046474372845,-0.23585550316202628,-0.060854000031416625
2025-03-24 19:10:40.549,0.44275,-0.8272499999999999,0.33475,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.579,0.4525,-0.8232499999999999,0.33475,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.658,0.4465,-0.8274999999999999,0.323,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.661,0.469,-0.84,0.3515,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.691,0.47524999999999995,-0.8262499999999999,0.33625,0.814143514964272,-0.5271046474372844,-0.2358555031620262,-0.06085400003141661
2025-03-24 19:10:40.761,0.46125,-0.7975000000000001,0.3005,-0.812216717019842,0.5309723981619265,0.22948933990248097,0.07554442305561787
2025-03-24 19:10:40.803,0.3885,-0.86175,0.34349999999999997,0.8100665524856435,-0.5346941269057923,-0.22306006509872822,-0.09021407071309694
2025-03-24 19:10:40.865,0.46075,-0.83275,0.3225,0.8100665524856435,-0.5346941269057923,-0.22306006509872822,-0.09021407071309694
2025-03-24 19:10:40.869,0.46025,-0.84875,0.308,0.8100665524856435,-0.5346941269057923,-0.22306006509872822,-0.09021407071309694
2025-03-24 19:10:40.894,0.50675,-0.8485,0.335,0.8100665524856435,-0.5346941269057923,-0.22306006509872822,-0.09021407071309694
2025-03-24 19:10:40.961,0.46950000000000003,-0.8252499999999999,0.3,0.8100665524856435,-0.5346941269057923,-0.22306006509872822,-0.09021407071309694
2025-03-24 19:10:40.984,0.4685,-0.834,0.31225,0.8100665524856435,-0.5346941269057923,-0.22306006509872822,-0.09021407071309694
2025-03-24 19:10:41.005,0.485,-0.835,0.309,0.8100665524856435,-0.5346941269057923,-0.22306006509872822,-0.09021407071309694
2025-03-24 19:10:41.006,0.44966666666666666,-0.834,0.30866666666666664,0.8100665524856435,-0.5346941269057925,-0.22306006509872822,-0.09021407071309694
