Timestamp,压力值,Pressure Newton_min-max,Smoothed Newton_min-max
2025-03-30 14:53:26.000,16.0,0.04137406156901688,0.042952854127843776
2025-03-30 14:53:26.033,16.0,0.04137406156901688,0.042952854127843776
2025-03-30 14:53:26.066,17.0,0.044003638170974156,0.042952854127843776
2025-03-30 14:53:26.100,18.0,0.04663844776119403,0.042952854127843776
2025-03-30 14:53:26.133,16.0,0.04137406156901688,0.042952854127843776
2025-03-30 14:53:26.166,18.0,0.04663844776119403,0.044005731366279194
2025-03-30 14:53:26.200,18.0,0.04663844776119403,0.04505860860471464
2025-03-30 14:53:26.233,16.0,0.04137406156901688,0.044532693284323174
2025-03-30 14:53:26.266,18.0,0.04663844776119403,0.044532693284323174
2025-03-30 14:53:26.300,17.0,0.044003638170974156,0.045058608604714626
2025-03-30 14:53:26.333,14.0,0.03613054509415262,0.042957028071306344
2025-03-30 14:53:26.366,21.0,0.05457443113772455,0.044544224746612446
2025-03-30 14:53:26.400,22.0,0.05723032967032967,0.04771547836687501
2025-03-30 14:53:26.433,20.0,0.05192382851445663,0.04877255451752753
2025-03-30 14:53:26.466,20.0,0.05192382851445663,0.05035659258622402
2025-03-30 14:53:26.500,24.0,0.06255807807807807,0.055642099183009115
2025-03-30 14:53:26.533,19.0,0.049278505976095614,0.05458291415068332
2025-03-30 14:53:26.566,16.0,0.04137406156901688,0.051411660530420775
2025-03-30 14:53:26.600,15.0,0.03874970238095238,0.048776835303719915
2025-03-30 14:53:26.633,14.0,0.03613054509415262,0.045618178619659125
2025-03-30 14:53:26.666,16.0,0.04137406156901688,0.04138137531784688
2025-03-30 14:53:26.700,17.0,0.044003638170974156,0.04032640175682258
2025-03-30 14:53:26.733,15.0,0.03874970238095238,0.03980152991920968
2025-03-30 14:53:26.766,16.0,0.04137406156901688,0.04032640175682259
2025-03-30 14:53:26.800,16.0,0.04137406156901688,0.04137510505179544
2025-03-30 14:53:26.833,13.0,0.03351657425742574,0.039803607589477215
2025-03-30 14:53:26.866,12.0,0.030907774480712167,0.03718443485142481
2025-03-30 14:53:26.900,12.0,0.030907774480712167,0.035616049271376765
2025-03-30 14:53:26.933,11.0,0.02830413043478261,0.03300206304452991
