Timestamp,keypoint_0_x,keypoint_0_y,keypoint_0_z,keypoint_1_x,keypoint_1_y,keypoint_1_z,keypoint_2_x,keypoint_2_y,keypoint_2_z,keypoint_3_x,keypoint_3_y,keypoint_3_z,keypoint_4_x,keypoint_4_y,keypoint_4_z,keypoint_5_x,keypoint_5_y,keypoint_5_z,keypoint_6_x,keypoint_6_y,keypoint_6_z,keypoint_7_x,keypoint_7_y,keypoint_7_z,keypoint_8_x,keypoint_8_y,keypoint_8_z,keypoint_9_x,keypoint_9_y,keypoint_9_z,keypoint_10_x,keypoint_10_y,keypoint_10_z,keypoint_11_x,keypoint_11_y,keypoint_11_z,keypoint_12_x,keypoint_12_y,keypoint_12_z,keypoint_13_x,keypoint_13_y,keypoint_13_z,keypoint_14_x,keypoint_14_y,keypoint_14_z,keypoint_15_x,keypoint_15_y,keypoint_15_z,keypoint_16_x,keypoint_16_y,keypoint_16_z,keypoint_17_x,keypoint_17_y,keypoint_17_z,keypoint_18_x,keypoint_18_y,keypoint_18_z,keypoint_19_x,keypoint_19_y,keypoint_19_z,keypoint_20_x,keypoint_20_y,keypoint_20_z
2025-03-23 17:52:09.000,0.5,0.9700000000000001,2.9584265948873234e-07,0.4120462660887324,0.8530085000120867,-0.018046876656379142,0.33925418519780814,0.7377368282133887,-0.035311237009663404,0.27358003224568067,0.6433704100952999,-0.04840635261826606,0.20932424214500867,0.5934331848768901,-0.06206551391584775,0.43308443998936674,0.6678152038564691,-0.05881810580639733,0.3900549842499477,0.480188595224156,-0.0793965612829351,0.35467924668795825,0.36597770105905003,-0.08740875765175313,0.3248037044351769,0.2689451214587757,-0.09132937603347899,0.5,0.6366666666666665,-0.0567934998388317,0.48145775692887394,0.41262619883653595,-0.08034096184986528,0.4635102369171503,0.2562308948048567,-0.090416503626535,0.4515289022082739,0.14057885137727677,-0.09683288060040646,0.5498981459606964,0.6240024396405992,-0.05271746479589001,0.5488633042056061,0.4295111084419671,-0.07343421867819497,0.542469272585022,0.29288508107809297,-0.08272283404522221,0.5377073538010124,0.19709054620796293,-0.08672255763949967,0.5798563445305795,0.620786689388175,-0.04835752165835711,0.6014389321231337,0.4740716452085446,-0.0628317194228595,0.6141598670067394,0.37872948823955577,-0.06806994639477398,0.6237906772126385,0.29842855737408974,-0.07024642181409614
2025-03-23 17:52:09.033,0.5,0.9700000000000001,3.02489287007251e-07,0.4141985386093564,0.8552602517441925,-0.01830548094042645,0.3421331716944674,0.7377418705589864,-0.03572747389489042,0.276291181956165,0.643446247985836,-0.0489641859717387,0.2134077736185382,0.5963227540209395,-0.06279721390509553,0.433702201468574,0.6677178697254863,-0.059025882899738966,0.39112977200783255,0.48051387759068587,-0.07955410289869605,0.35675924296355704,0.3674733393131566,-0.08764229283155925,0.3272165362115561,0.2697761832692011,-0.09157767512189084,0.5,0.6366666666666665,-0.05688069000795854,0.4824251443719983,0.41494496962204164,-0.08050276570148368,0.46517893042444636,0.2614442874752123,-0.09068402388982208,0.4528349967902461,0.14473209323121053,-0.0972015433654429,0.5500962015421182,0.6255689915447966,-0.05288617058571846,0.5504235373935286,0.4310777192698979,-0.0737340361651629,0.5452076951347551,0.2987053001878433,-0.0832844847442304,0.5403876647138931,0.20245222720445807,-0.08745369669565069,0.5799761616733073,0.6218940406168345,-0.04856414631378149,0.6027413109066958,0.4749589615948222,-0.06323802379322133,0.615988548020922,0.37883590711771653,-0.06874338985434374,0.6260802632189143,0.2990234755840124,-0.07111404107185196
2025-03-23 17:52:09.066,0.5,0.9700000000000001,3.073746243772853e-07,0.4155903192084932,0.8568108737437676,-0.018576315891403704,0.344112615712619,0.7377979179781236,-0.03632237732634352,0.27831642008437935,0.6435743432823826,-0.049893823350386154,0.2162432324140262,0.5983635651861154,-0.06401588125788625,0.4341804887321099,0.6672806633859032,-0.05933652878496233,0.39193913730934493,0.4804955842991126,-0.07982822014378786,0.3582357762321821,0.3690815681760412,-0.08803843113649604,0.32895408702660944,0.2719740896090095,-0.0919942892183379,0.5,0.6366666666666665,-0.057038359181104156,0.48358480360529005,0.41661993023187827,-0.08075408737366074,0.46681329742836397,0.2652564948376791,-0.09108981720384243,0.4541446410940254,0.1483231860857142,-0.09775494364266842,0.5503648144873821,0.6272095575701507,-0.053142357531120794,0.552368684122839,0.4330357114682658,-0.0741846060112147,0.5479280279940335,0.3033645488049276,-0.08412343817024488,0.5431271364654999,0.20742152197503444,-0.088543510004432,0.5802490843244164,0.6234036147623483,-0.048871255251345044,0.6044911006851501,0.47552845564435875,-0.06384003377792355,0.6178752580727214,0.37914266564335286,-0.069688083029319,0.6280871409815616,0.29961430847649023,-0.07229058882516513
2025-03-23 17:52:09.100,0.5,0.9700000000000001,3.087575139275729e-07,0.4154986187710225,0.8571634544022133,-0.018681518937534298,0.34448056060109056,0.73798799302917,-0.03661267849013486,0.27896431300473096,0.6436770833304657,-0.05038135819026168,0.21690733316568167,0.5990574791855947,-0.0646462308595562,0.434310047201854,0.6665629454016608,-0.05964432264850064,0.3921334004314355,0.4800164409815662,-0.08012969397875189,0.35857921324200137,0.37041748393866675,-0.08834722836227547,0.329392167152312,0.27501513967154745,-0.09226337150410323,0.5,0.6366666666666666,-0.05726471361220612,0.48390099541805764,0.41702340235957214,-0.08092202749546315,0.46737276685195606,0.2662507427856851,-0.09123490665393894,0.45470349160504386,0.14980835145629717,-0.09787565238829163,0.5504456680332281,0.6279467108126382,-0.053234453208611816,0.5530712192977827,0.4344562480259667,-0.07428345971121902,0.5488500949321651,0.3048981040484433,-0.08423744846610243,0.5441695354291032,0.20974470717464094,-0.08866096166244256,0.5805991881505818,0.6242883454921281,-0.048892311467064305,0.6052630858203356,0.47558791536542094,-0.0638558932505664,0.6184971265697616,0.37949090698797977,-0.06964592840884778,0.6285003119262924,0.299579504131368,-0.07218298679310721
2025-03-23 17:52:09.133,0.5,0.9700000000000001,3.0980430956285545e-07,0.41481977161528716,0.8572048681164659,-0.018656838570000972,0.344125383446369,0.7380869325200156,-0.03655129867460047,0.2790157307914046,0.6440046659069252,-0.05023765272048013,0.21690191360220656,0.5995117178609373,-0.06441774596258659,0.43417649513129847,0.6661655565074198,-0.06048332469946906,0.39187266323770586,0.4794544350841282,-0.08100814926455455,0.3584286943454122,0.3711202203568773,-0.08894166534974038,0.3292795931739233,0.27650505229737454,-0.09262030089528885,0.5,0.6366666666666666,-0.058009500275626645,0.4834662400864335,0.4168072531623487,-0.081613441660431,0.46711567939460763,0.26592419688973534,-0.0916844655256259,0.4545214866168713,0.14942921345843785,-0.09808013488410817,0.5504178551800796,0.628048840403957,-0.05348560461226039,0.552558440232688,0.4343505304738093,-0.0743844058131076,0.5485031279001058,0.30428895652416055,-0.08403604096130549,0.5439775444398349,0.209114773677743,-0.0882422429171905,0.5807995828927894,0.6244629565406707,-0.04870873316919517,0.6048106061721736,0.4755529542384802,-0.06336285702056936,0.6180149917416431,0.3795037961986728,-0.06887168839030891,0.6279699215256601,0.29866257269678964,-0.07122221337911563
2025-03-23 17:52:09.166,0.5,0.9700000000000001,3.130452549444674e-07,0.4144002500130127,0.857263070300115,-0.018672293638019387,0.34351725995842664,0.7380576344961634,-0.03660231896341408,0.2788978511761748,0.6453924206849466,-0.0501254581253259,0.21686920728987208,0.5998551575462422,-0.06420842708040017,0.43399966814518565,0.666246753705291,-0.062453348413872525,0.39144645531598293,0.47902134926242684,-0.0831355467913126,0.3581142467287445,0.37130387283636007,-0.09062136873826719,0.32906325867905206,0.2767014929554687,-0.09392109625973918,0.5,0.6366666666666666,-0.05968583386542347,0.48307407133150926,0.41649287007006464,-0.08360466959685654,0.46664177698873155,0.26547581955440225,-0.0934868091018076,0.45418461634650625,0.1489328188600414,-0.0996714698606991,0.5503345067063781,0.6280283083965316,-0.05444694518064226,0.5519000485862604,0.43396222008376206,-0.07533174410162749,0.5479885406747534,0.30365486726962265,-0.08491693648000409,0.5435313823951864,0.2082759998315537,-0.08906903909335695,0.5806486256566374,0.6245081413804843,-0.0487959924135364,0.6038788404623263,0.47557347965547614,-0.0632573226617704,0.6172362563472711,0.3794249221054957,-0.06870443296484406,0.6275304172272091,0.29803347446605233,-0.0710539593928396
2025-03-23 17:52:09.200,0.5,0.9700000000000001,3.1487484806438554e-07,0.4143494185242784,0.8573636281454633,-0.01866314941955419,0.3433087726240256,0.7384055017801474,-0.03673771072368391,0.2789784240401953,0.6476201148063074,-0.050182197250179715,0.21722749265088487,0.6001577278670172,-0.06424668955043066,0.4340343371143178,0.6665297265113678,-0.06390676841709975,0.39121802831634067,0.47901765325238876,-0.08472097974842768,0.3579295481314163,0.37146828431661044,-0.09195375759968263,0.32896054219679793,0.27693544720920915,-0.09503081146970616,0.5,0.6366666666666666,-0.06089906878460748,0.48294923105011744,0.4165418625897278,-0.08510840673442972,0.4663836278847853,0.2656699477214964,-0.09493635606684125,0.4540454753656287,0.1495156811927122,-0.1010561477935665,0.5502026174765399,0.6280460644174304,-0.05521932064108236,0.5516528615069636,0.43447279632916297,-0.07616544638702419,0.5477917202039327,0.3042633093486703,-0.08583599459562452,0.5432984003638331,0.20923057524139554,-0.09004658946924152,0.5802843760106461,0.6247958111397899,-0.04895523776682472,0.6033658281316461,0.4757169263468527,-0.06340281519854143,0.6168925982252609,0.3795534149651253,-0.06890400415424927,0.6274076267222194,0.298482090818862,-0.07131854174983863
2025-03-23 17:52:09.233,0.5,0.9700000000000001,3.1012961460560184e-07,0.4144534306537939,0.8574327806156024,-0.01836893139066475,0.3434086558033007,0.738634614730577,-0.03628788489216414,0.2790141451283472,0.6486778342029094,-0.049611863967165,0.21766467455629504,0.6005443550118932,-0.06348397385601136,0.43419537946891984,0.6666601092285335,-0.06305881007727268,0.39122489398083016,0.47947686264511535,-0.0837357226941636,0.3580354501436577,0.37189581505748925,-0.09082702310916041,0.329017343675751,0.2774250259012069,-0.09382312874646773,0.5,0.6366666666666666,-0.060253064319836555,0.48292939729076323,0.4168709852713616,-0.0842285062944281,0.4663309744083539,0.26634376236060964,-0.09391804140123663,0.4540321839787357,0.1506599568354674,-0.0999572013883106,0.5500434923904525,0.628049434226603,-0.05482906842034799,0.5517658233591947,0.43528926902592935,-0.07570518278166795,0.547869765896837,0.30530888354807656,-0.08529606307243562,0.5431878108469905,0.2107064794667306,-0.089413617035394,0.5798631940284218,0.625125400511235,-0.048754274384892465,0.6033638094029551,0.47602001203526345,-0.06320242607793611,0.6170992958056175,0.3798918514995901,-0.06868506289905837,0.6273676127477215,0.29938642749106426,-0.0710659721285057
2025-03-23 17:52:09.266,0.5,0.9700000000000001,3.054451587157161e-07,0.4146720970246453,0.8574452684347298,-0.018124504372295853,0.34356603730790963,0.7384600991940571,-0.035834195423713563,0.2790560996190794,0.648314694034172,-0.04904984773467781,0.21793716083694237,0.6014896147835577,-0.06274282309718306,0.4344177391337698,0.6664837635232745,-0.06183129096525812,0.3914475576978047,0.48030070793052804,-0.08231018075511876,0.3584094222132401,0.37300566229574555,-0.08932549417849246,0.32930130032431704,0.27862890208677127,-0.0923002718341604,0.5,0.6366666666666666,-0.059247267041511745,0.48290902538824587,0.41763111575544,-0.08283132698462442,0.4663552536961756,0.26783521720946185,-0.09237719210243317,0.45411327967392906,0.152639744345611,-0.09836341137437977,0.5498430002974197,0.6280489518689105,-0.05414524133069596,0.5518429364871382,0.4361439407902104,-0.07490892603634522,0.5479136071386852,0.3065576120429271,-0.08441085511819238,0.5429468067509684,0.21194503557625166,-0.08845196811284677,0.5795325342918929,0.6252598995978293,-0.04835960271278546,0.6033471397971808,0.47657334552045844,-0.0628370946177263,0.6172816789475388,0.3808741681033102,-0.06832852029820452,0.6271500141785792,0.3006776660526963,-0.07070295275564614
2025-03-23 17:52:09.300,0.5,0.9700000000000001,3.0547314027139026e-07,0.41515795273818734,0.8574345994612393,-0.01813482277497092,0.34432257813509454,0.7383020748755412,-0.03581198163481229,0.2801257869195059,0.6478889732956498,-0.04897880016028619,0.21907408181811155,0.6033654836065342,-0.0626634892630272,0.43495963189305464,0.6661325015528816,-0.06109871447989973,0.3919388132965817,0.48144260455468996,-0.08136509784546894,0.3589453247444105,0.37499477334625564,-0.08842211915637967,0.32994888603976197,0.28122270963941526,-0.09145580417537422,0.5,0.6366666666666666,-0.05844455884411082,0.48284285584801656,0.4197008748987898,-0.08171583948576464,0.466514023753764,0.27118219346314754,-0.09121991726548347,0.4544223960234068,0.15674730470905535,-0.09721880397527322,0.5494599315312307,0.6282271246764923,-0.05335122543963183,0.5514372066086592,0.4383274245514754,-0.07396185594581603,0.547745724758242,0.30992614251374184,-0.08350952653475852,0.5428281493288323,0.21528792729124396,-0.08768087735009576,0.5791053434900579,0.6256057396348493,-0.04768643612510852,0.6027359562209581,0.4777319319819707,-0.06215516808325142,0.6167522609680058,0.3832088335671955,-0.06782107251890462,0.6267564027044632,0.3036244701617219,-0.07036617644311283
