Timestamp,压力值,Pressure Newton_min-max,Smoothed Newton_min-max
2025-03-30 17:27:55.466,14.0,0.06705764122893954,0.04873660874066302
2025-03-30 17:27:55.500,7.0,0.03329781496062992,0.04873660874066302
2025-03-30 17:27:55.533,9.0,0.04289591715976331,0.04873660874066302
2025-03-30 17:27:55.566,15.0,0.07191875,0.04873660874066302
2025-03-30 17:27:55.600,6.0,0.0285129203539823,0.04873660874066302
2025-03-30 17:27:55.633,9.0,0.04289591715976331,0.04390426392682777
2025-03-30 17:27:55.666,15.0,0.07191875,0.05162845093470179
2025-03-30 17:27:55.700,6.0,0.0285129203539823,0.048751851573545585
2025-03-30 17:27:55.733,9.0,0.04289591715976331,0.04294728500549825
2025-03-30 17:27:55.766,16.0,0.0767895134061569,0.05260260361593317
2025-03-30 17:27:55.800,7.0,0.03329781496062992,0.05068298317610649
2025-03-30 17:27:55.833,9.0,0.04289591715976331,0.044878416608059156
2025-03-30 17:27:55.866,14.0,0.06705764122893954,0.0525873607830506
2025-03-30 17:27:55.900,8.0,0.038092137931034484,0.05162660493730484
2025-03-30 17:27:55.933,6.0,0.0285129203539823,0.04197128632686992
2025-03-30 17:27:55.966,13.0,0.06220615841584158,0.04775295501791225
2025-03-30 17:27:56.000,7.0,0.03329781496062992,0.04583333457808557
2025-03-30 17:27:56.033,8.0,0.038092137931034484,0.04004023391850456
2025-03-30 17:27:56.066,14.0,0.06705764122893954,0.04583333457808557
2025-03-30 17:27:56.100,9.0,0.04289591715976331,0.04870993393924177
2025-03-30 17:27:56.133,8.0,0.038092137931034484,0.043887129842280354
2025-03-30 17:27:56.166,13.0,0.06220615841584158,0.049668798533322685
2025-03-30 17:27:56.200,8.0,0.038092137931034484,0.049668798533322685
2025-03-30 17:27:56.233,6.0,0.0285129203539823,0.04195985435833124
2025-03-30 17:27:56.266,13.0,0.06220615841584158,0.04582190260954689
2025-03-30 17:27:56.300,8.0,0.038092137931034484,0.04582190260954689
2025-03-30 17:27:56.333,4.0,0.018971305201177624,0.037174931966614096
2025-03-30 17:27:56.366,13.0,0.06220615841584158,0.041997736063575514
2025-03-30 17:27:56.400,7.0,0.03329781496062992,0.042954714984905044
2025-03-30 17:27:56.433,7.0,0.03329781496062992,0.037173046293862706
2025-03-30 17:27:56.466,14.0,0.06705764122893954,0.04296614695344372
2025-03-30 17:27:56.500,8.0,0.038092137931034484,0.04679031349941509
2025-03-30 17:27:56.533,3.0,0.014214529411764704,0.037191987698599716
2025-03-30 17:27:56.566,13.0,0.06220615841584158,0.04297365638964205
2025-03-30 17:27:56.600,8.0,0.038092137931034484,0.04393252098372297
2025-03-30 17:27:56.633,4.0,0.018971305201177624,0.03431525377817058
2025-03-30 17:27:56.666,16.0,0.0767895134061569,0.042054728873195064
2025-03-30 17:27:56.700,9.0,0.04289591715976331,0.04779100642279479
2025-03-30 17:27:56.733,3.0,0.014214529411764704,0.03819268062197941
2025-03-30 17:27:56.766,13.0,0.06220615841584158,0.04301548471894083
2025-03-30 17:27:56.800,9.0,0.04289591715976331,0.047800407110657965
2025-03-30 17:27:56.833,6.0,0.0285129203539823,0.03814508850022305
2025-03-30 17:27:56.866,15.0,0.07191875,0.04394965506827038
2025-03-30 17:27:56.900,11.0,0.05253195652173913,0.051613140490265275
2025-03-30 17:27:56.933,17.0,0.08166996023856858,0.055505900854810664
2025-03-30 17:27:56.966,16.0,0.0767895134061569,0.06228462010408939
2025-03-30 17:27:57.000,26.0,0.12603454363089267,0.08178894475947146
2025-03-30 17:27:57.033,14.0,0.06705764122893954,0.08081672300525937
2025-03-30 17:27:57.066,70.0,0.35499034627492126,0.1413084009558958
2025-03-30 17:27:57.100,104.0,0.5469268335146898,0.23435977561112004
2025-03-30 17:27:57.133,196.0,1.1454126239419589,0.44808439771828046
2025-03-30 17:27:57.166,282.0,1.8392565182186233,0.7907287926358266
2025-03-30 17:27:57.200,348.0,2.4916490666666666,1.2756470777233722
2025-03-30 17:27:57.233,391.0,2.9899992721518984,1.8026488628987676
2025-03-30 17:27:57.266,374.0,2.78508406779661,2.2502803097551514
2025-03-30 17:27:57.300,387.0,2.940798396226415,2.609357464212043
2025-03-30 17:27:57.333,391.0,2.9899992721518984,2.8395060149986975
2025-03-30 17:27:57.366,415.0,3.298799506578947,3.0009361029811537
2025-03-30 17:27:57.400,375.0,2.7968402777777777,2.96230430410633
2025-03-30 17:27:57.433,402.0,3.1285698550724637,3.031001461561501
2025-03-30 17:27:57.466,410.0,3.2324721044045677,3.0893362031971314
2025-03-30 17:27:57.500,406.0,3.180184181523501,3.127373185071452
2025-03-30 17:27:57.533,392.0,3.0023969572107765,3.0680926751978177
2025-03-30 17:27:57.566,385.0,2.916429310344827,3.0920104817112275
2025-03-30 17:27:57.600,361.0,2.6354854078549845,2.9933935922677315
2025-03-30 17:27:57.633,400.0,3.103011235955056,2.9675014185778292
2025-03-30 17:27:57.666,430.0,3.504492748735244,3.0323631320201776
2025-03-30 17:27:57.700,409.0,3.2193362540716612,3.0757509913923546
2025-03-30 17:27:57.733,398.0,3.077616192,3.1079883677233893
2025-03-30 17:27:57.766,425.0,3.4347817725752505,3.267847640667442
2025-03-30 17:27:57.800,414.0,3.285446896551724,3.304334772786776
2025-03-30 17:27:57.833,406.0,3.180184181523501,3.2394730593444274
2025-03-30 17:27:57.866,376.0,2.808632828438949,3.157332374217885
2025-03-30 17:27:57.900,363.0,2.658117,3.073432535817885
2025-03-30 17:27:57.933,387.0,2.940798396226415,2.9746358605481173
2025-03-30 17:27:57.966,382.0,2.8801608112324493,2.893578643484263
2025-03-30 17:27:58.000,367.0,2.703794176829268,2.798300642545416
2025-03-30 17:27:58.033,309.0,2.0915664705882353,2.6548873709752736
2025-03-30 17:27:58.066,333.0,2.3324188695652173,2.5897477448883173
2025-03-30 17:27:58.100,351.0,2.524348125,2.506457690643034
2025-03-30 17:27:58.133,335.0,2.3532484011627903,2.401075208629102
2025-03-30 17:27:58.166,305.0,2.0529898328690805,2.2709143398370646
2025-03-30 17:27:58.200,308.0,2.081881846153846,2.268977414950187
2025-03-30 17:27:58.233,322.0,2.2199809985734666,2.246489840751837
2025-03-30 17:27:58.266,316.0,2.1601259405940594,2.1736454038706485
2025-03-30 17:27:58.300,335.0,2.3532484011627903,2.1736454038706485
2025-03-30 17:27:58.333,352.0,2.535312786885246,2.270109994673882
2025-03-30 17:27:58.366,353.0,2.5463101791044775,2.362995661264008
2025-03-30 17:27:58.400,359.0,2.6129901506024096,2.4415974916697967
2025-03-30 17:27:58.433,365.0,2.6808861702127658,2.545749537593538
2025-03-30 17:27:58.466,362.0,2.646784084720121,2.604456674305004
2025-03-30 17:27:58.500,310.0,2.1012782608695653,2.517649769101868
2025-03-30 17:27:58.533,289.0,1.9028878201634878,2.38896529731367
2025-03-30 17:27:58.566,350.0,2.5134160475482914,2.3690504767028466
2025-03-30 17:27:58.600,287.0,1.8845839402173912,2.2097900307037714
2025-03-30 17:27:58.633,311.0,2.111017331460674,2.102636680051882
2025-03-30 17:27:58.666,247.0,1.5383198195876286,1.9900449917954948
2025-03-30 17:27:58.700,232.0,1.4174994690265486,1.8929673215681069
2025-03-30 17:27:58.733,237.0,1.457260534351145,1.6817362189286778
2025-03-30 17:27:58.766,185.0,1.0669378281622912,1.5182069965176574
2025-03-30 17:27:58.800,114.0,0.6061112871287129,1.2172257876512655
2025-03-30 17:27:58.833,82.0,0.42114886291179593,0.9937915963160988
2025-03-30 17:27:58.866,47.0,0.23273379098360655,0.7568384607075104
2025-03-30 17:27:58.900,21.0,0.1012891616766467,0.48564418617261074
2025-03-30 17:27:58.933,12.0,0.05736427299703264,0.28372947513955893
2025-03-30 17:27:58.966,34.0,0.1661475834175935,0.1957367343973351
2025-03-30 17:27:59.000,10.0,0.04770918065153011,0.12104879794528191
2025-03-30 17:27:59.033,6.0,0.0285129203539823,0.08020462381935706
2025-03-30 17:27:59.066,10.0,0.04770918065153011,0.06948862761433373
2025-03-30 17:27:59.100,11.0,0.05253195652173913,0.06852216431927503
2025-03-30 17:27:59.133,5.0,0.023737426326129667,0.04004013290098227
2025-03-30 17:27:59.166,9.0,0.04289591715976331,0.03907748020262891
2025-03-30 17:27:59.200,10.0,0.04770918065153011,0.04291673226213847
2025-03-30 17:27:59.233,7.0,0.03329781496062992,0.040034459123958435
2025-03-30 17:27:59.266,24.0,0.11610666666666665,0.05274940115294394
2025-03-30 17:27:59.300,11.0,0.05253195652173913,0.05850830719206583
2025-03-30 17:27:59.333,7.0,0.03329781496062992,0.05658868675223915
2025-03-30 17:27:59.366,10.0,0.04770918065153011,0.056588686752239145
2025-03-30 17:27:59.400,12.0,0.05736427299703264,0.061401978359519695
2025-03-30 17:27:59.433,4.0,0.018971305201177624,0.04197490606642189
2025-03-30 17:27:59.466,7.0,0.03329781496062992,0.038128077754200046
2025-03-30 17:27:59.500,14.0,0.06705764122893954,0.04488004300786197
2025-03-30 17:27:59.533,5.0,0.023737426326129667,0.04008569214278188
2025-03-30 17:27:59.566,8.0,0.038092137931034484,0.03623126512958225
2025-03-30 17:27:59.600,14.0,0.06705764122893954,0.04584853233513463
2025-03-30 17:27:59.633,6.0,0.0285129203539823,0.04489155341380511
2025-03-30 17:27:59.666,10.0,0.04770918065153011,0.04102186129832322
2025-03-30 17:27:59.700,10.0,0.04770918065153011,0.04581621216340331
2025-03-30 17:27:59.733,12.0,0.05736427299703264,0.04967063917660294
2025-03-30 17:27:59.766,5.0,0.023737426326129667,0.04100659619604097
2025-03-30 17:27:59.800,8.0,0.038092137931034484,0.042922439711451404
2025-03-30 17:27:59.833,13.0,0.06220615841584158,0.0458218352643137
2025-03-30 17:27:59.866,13.0,0.06220615841584158,0.04872123081717599
2025-03-30 17:27:59.900,6.0,0.0285129203539823,0.04295096028856593
2025-03-30 17:27:59.933,6.0,0.0285129203539823,0.04390605909413646
2025-03-30 17:27:59.966,10.0,0.04770918065153011,0.045829467638235574
2025-03-30 17:28:00.000,9.0,0.04289591715976331,0.04196741938701992
2025-03-30 17:28:00.033,9.0,0.04289591715976331,0.03810537113580427
2025-03-30 17:28:00.066,9.0,0.04289591715976331,0.04098197049696048
2025-03-30 17:28:00.100,7.0,0.03329781496062992,0.04193894941829
2025-03-30 17:28:00.133,10.0,0.04770918065153011,0.041938949418289996
2025-03-30 17:28:00.166,11.0,0.05253195652173913,0.04386615729068516
2025-03-30 17:28:00.200,2.0,0.009467071498530853,0.037180388158438674
2025-03-30 17:28:00.233,10.0,0.04770918065153011,0.03814304085679203
2025-03-30 17:28:00.266,10.0,0.04770918065153011,0.041025313994972064
2025-03-30 17:28:00.300,4.0,0.018971305201177624,0.035277738904901566
2025-03-30 17:28:00.333,12.0,0.05736427299703264,0.03624420219996027
2025-03-30 17:28:00.366,13.0,0.06220615841584158,0.04679201958342242
2025-03-30 17:28:00.400,4.0,0.018971305201177624,0.04104444449335192
2025-03-30 17:28:00.433,10.0,0.04770918065153011,0.041044444493351914
2025-03-30 17:28:00.466,11.0,0.05253195652173913,0.04775657475746422
2025-03-30 17:28:00.500,4.0,0.018971305201177624,0.040077981198293214
2025-03-30 17:28:00.533,9.0,0.04289591715976331,0.03621593294707756
2025-03-30 17:28:00.566,14.0,0.06705764122893954,0.04583320015262995
2025-03-30 17:28:00.600,5.0,0.023737426326129667,0.04103884928754986
2025-03-30 17:28:00.633,11.0,0.05253195652173913,0.04103884928754986
2025-03-30 17:28:00.666,14.0,0.06705764122893954,0.05065611649310224
2025-03-30 17:28:00.700,6.0,0.0285129203539823,0.047779517131946045
2025-03-30 17:28:00.733,10.0,0.04770918065153011,0.04390982501646415
2025-03-30 17:28:00.766,15.0,0.07191875,0.053546089751238216
2025-03-30 17:28:00.800,6.0,0.0285129203539823,0.04874228251768686
2025-03-30 17:28:00.833,12.0,0.05736427299703264,0.046803608871305476
2025-03-30 17:28:00.866,14.0,0.06705764122893954,0.054512553046296916
2025-03-30 17:28:00.900,4.0,0.018971305201177624,0.048764977956226425
2025-03-30 17:28:00.933,8.0,0.038092137931034484,0.04199965554243332
2025-03-30 17:28:00.966,10.0,0.04770918065153011,0.04583890760194288
