时间,加速度X(g),加速度Y(g),加速度Z(g),四元数0(),四元数1(),四元数2(),四元数3()
2025-03-30 17:25:40.028,-0.3035,-0.68,0.6595,0.37764325959471495,-0.2927080283109401,-0.28703767906592625,0.8302511363686572
2025-03-30 17:25:40.065,-0.3085,-0.67475,0.6567500000000001,0.37764325959471495,-0.2927080283109401,-0.28703767906592625,0.8302511363686572
2025-03-30 17:25:40.089,-0.3195,-0.6727500000000001,0.64675,0.37764325959471495,-0.2927080283109401,-0.28703767906592625,0.8302511363686572
2025-03-30 17:25:40.149,-0.3105,-0.6944999999999999,0.68225,0.37764325959471495,-0.2927080283109401,-0.28703767906592625,0.8302511363686572
2025-03-30 17:25:40.179,-0.306,-0.6912499999999999,0.68725,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.201,-0.297,-0.67325,0.671,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.254,-0.297,-0.669,0.6707500000000001,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.292,-0.2945,-0.67825,0.68125,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.362,-0.294,-0.68325,0.68025,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.365,-0.28025,-0.67525,0.68125,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.446,-0.282,-0.695,0.697,0.3831420902342532,-0.29771716502071743,-0.27607591728457914,0.82966783488239
2025-03-30 17:25:40.447,-0.29266666666666663,-0.707,0.7013333333333334,0.3831420902342533,-0.2977171650207171,-0.2760759172845791,0.8296678348823897
2025-03-30 17:25:40.452,-0.284,-0.67675,0.6667500000000001,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.494,-0.29774999999999996,-0.6745000000000001,0.66225,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.548,-0.2845,-0.6755,0.66025,0.3831420902342533,-0.2977171650207169,-0.27607591728457903,0.8296678348823898
2025-03-30 17:25:40.561,-0.2875,-0.681,0.6665000000000001,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.562,-0.295,-0.6915,0.6745000000000001,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.606,-0.281,-0.6904999999999999,0.6737500000000001,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.650,-0.275,-0.695,0.686,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.651,-0.27233333333333337,-0.7036666666666666,0.6976666666666667,0.3857936116580877,-0.2891976997155966,-0.28019714885647645,0.8300708026763245
2025-03-30 17:25:40.729,-0.26275000000000004,-0.7072499999999999,0.697,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.731,-0.25125,-0.69175,0.68325,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.764,-0.27225,-0.69375,0.67125,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.808,-0.259,-0.692,0.66,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.809,-0.263,-0.6863333333333334,0.6596666666666667,0.3857936116580877,-0.2891976997155966,-0.28019714885647645,0.8300708026763245
2025-03-30 17:25:40.862,-0.276,-0.698,0.673,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.863,-0.27,-0.6886666666666666,0.663,0.3857936116580877,-0.2891976997155966,-0.28019714885647645,0.8300708026763245
2025-03-30 17:25:40.897,-0.2655,-0.672,0.6435,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.898,-0.2725,-0.6825000000000001,0.654,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.943,-0.288,-0.696,0.6615,0.3857936116580875,-0.2891976997155967,-0.2801971488564765,0.8300708026763246
2025-03-30 17:25:40.966,-0.29174999999999995,-0.7015,0.6585000000000001,-0.38131701542334306,0.2935547559217392,0.2885368894441528,-0.8277496013011754
2025-03-30 17:25:41.031,-0.283,-0.703,0.66,0.37981523602853,-0.29499960063112696,-0.29130935544050784,0.826954945290796
2025-03-30 17:25:41.032,-0.26833333333333337,-0.6983333333333333,0.658,0.37981523602853,-0.29499960063112707,-0.29130935544050784,0.8269549452907959
2025-03-30 17:25:41.056,-0.2755,-0.697,0.6545000000000001,0.37981523602853007,-0.2949996006311266,-0.29130935544050773,0.8269549452907959
2025-03-30 17:25:41.101,-0.27125,-0.7144999999999999,0.66725,0.37981523602853007,-0.2949996006311266,-0.29130935544050773,0.8269549452907959
2025-03-30 17:25:41.124,-0.28475,-0.72975,0.6697500000000001,0.37981523602853007,-0.2949996006311266,-0.29130935544050773,0.8269549452907959
2025-03-30 17:25:41.186,-0.28974999999999995,-0.72675,0.64475,0.37981523602853007,-0.2949996006311266,-0.29130935544050773,0.8269549452907959
2025-03-30 17:25:41.259,-0.29266666666666663,-0.725,0.6366666666666667,0.37981523602853,-0.29499960063112707,-0.29130935544050784,0.8269549452907959
2025-03-30 17:25:41.260,-0.297,-0.737,0.644,0.37981523602853,-0.29499960063112696,-0.29130935544050784,0.826954945290796
