Timestamp,压力值,Pressure Newton,Smoothed Newton
2025-03-22 15:36:15.033,6.0,0.01647362831858407,0.018693961106225038
2025-03-22 15:36:15.066,9.0,0.024783550295857985,0.018693961106225038
2025-03-22 15:36:15.100,5.0,0.013714538310412572,0.018693961106225038
2025-03-22 15:36:15.133,5.0,0.013714538310412572,0.018693961106225038
2025-03-22 15:36:15.166,9.0,0.024783550295857985,0.018693961106225038
2025-03-22 15:36:15.200,5.0,0.013714538310412572,0.01814214310459074
2025-03-22 15:36:15.233,5.0,0.013714538310412572,0.015928340707501657
2025-03-22 15:36:15.266,8.0,0.022008118226600985,0.017587056690739337
2025-03-22 15:36:15.300,5.0,0.013714538310412572,0.017587056690739337
2025-03-22 15:36:15.333,4.0,0.010960863591756624,0.014822519349919067
2025-03-22 15:36:15.366,8.0,0.022008118226600985,0.01648123533315675
2025-03-22 15:36:15.400,6.0,0.01647362831858407,0.01703305333479105
2025-03-22 15:36:15.433,4.0,0.010960863591756624,0.014823602407822177
2025-03-22 15:36:15.466,8.0,0.022008118226600985,0.01648231839105986
2025-03-22 15:36:15.500,5.0,0.013714538310412572,0.01703305333479105
2025-03-22 15:36:15.533,4.0,0.010960863591756624,0.014823602407822177
2025-03-22 15:36:15.566,7.0,0.019238149606299212,0.015376506665365205
2025-03-22 15:36:15.600,4.0,0.010960863591756624,0.015376506665365205
2025-03-22 15:36:15.633,4.0,0.010960863591756624,0.013167055738396334
2025-03-22 15:36:15.666,13.0,0.035940237623762375,0.017612195601066295
2025-03-22 15:36:15.700,4.0,0.010960863591756624,0.017612195601066295
2025-03-22 15:36:15.733,8.0,0.022008118226600985,0.018166189325126647
2025-03-22 15:36:15.766,10.0,0.027564461994076996,0.021486909005590724
2025-03-22 15:36:15.800,5.0,0.013714538310412572,0.022037643949321915
2025-03-22 15:36:15.833,5.0,0.013714538310412572,0.01759250408665195
2025-03-22 15:36:15.866,7.0,0.019238149606299212,0.019247961289560467
2025-03-22 15:36:15.900,9.0,0.024783550295857985,0.019803047703411868
2025-03-22 15:36:15.933,18.0,0.05001098507462686,0.024292352319521843
2025-03-22 15:36:15.966,7.0,0.019238149606299212,0.02539707457869917
2025-03-22 15:36:16.000,11.0,0.030350869565217393,0.028724340829660133
2025-03-22 15:36:16.033,6.0,0.01647362831858407,0.028171436572117105
2025-03-22 15:36:16.066,10.0,0.027564461994076996,0.02872761891176091
2025-03-22 15:36:16.100,20.0,0.05567856430707876,0.029861134758251286
2025-03-22 15:36:16.133,16.0,0.044365918570009925,0.03488668855099343
2025-03-22 15:36:16.166,55.0,0.15865227272727273,0.0605469691834045
2025-03-22 15:36:16.200,42.0,0.11954715596330275,0.08116167471234824
2025-03-22 15:36:16.233,82.0,0.24332301806588735,0.12431338592671032
2025-03-22 15:36:16.266,112.0,0.3432879912184413,0.1818352713089828
2025-03-22 15:36:16.300,168.0,0.5486585263157895,0.2826937928581387
2025-03-22 15:36:16.333,260.0,0.9514977719528178,0.44126289270324776
2025-03-22 15:36:16.366,213.0,0.7342662222222222,0.5642067059550316
2025-03-22 15:36:16.400,227.0,0.796290904522613,0.6748002832463768
2025-03-22 15:36:16.433,236.0,0.8373291994917408,0.7736085249010367
2025-03-22 15:36:16.466,223.0,0.7783480500000001,0.8195464296378788
2025-03-22 15:36:16.500,275.0,1.0265735294117646,0.8345615811296682
2025-03-22 15:36:16.533,275.0,1.0265735294117646,0.8930230425675766
2025-03-22 15:36:16.566,289.0,1.099412697547684,0.9536474011725908
2025-03-22 15:36:16.600,295.0,1.1314870879120877,1.0124789788566602
2025-03-22 15:36:16.633,275.0,1.0265735294117646,1.0621240747390133
2025-03-22 15:36:16.666,274.0,1.0214749265687584,1.061104354170412
2025-03-22 15:36:16.700,282.0,1.062649068825911,1.0683194620532412
2025-03-22 15:36:16.733,257.0,0.93683545691906,1.0358040139275164
2025-03-22 15:36:16.766,264.0,0.9712278260869566,1.00375216156249
2025-03-22 15:36:16.800,259.0,0.9465975392670157,0.9877569635335404
2025-03-22 15:36:16.833,250.0,0.9030659767141008,0.9640751735626089
2025-03-22 15:36:16.866,243.0,0.8699026153846154,0.9255258828743498
2025-03-22 15:36:16.900,253.0,0.9174634285714285,0.9216514772048234
2025-03-22 15:36:16.933,252.0,0.9126518287937743,0.909936277746187
2025-03-22 15:36:16.966,231.0,0.8144149999999999,0.8834997698927839
2025-03-22 15:36:17.000,245.0,0.8793169665809769,0.878749967866159
2025-03-22 15:36:17.033,244.0,0.8746037483953787,0.8796901944683118
2025-03-22 15:36:17.066,274.0,1.0214749265687584,0.9004924940677778
2025-03-22 15:36:17.100,217.0,0.7517676923076922,0.8683156667705613
2025-03-22 15:36:17.133,236.0,0.8373291994917408,0.8728985066689094
2025-03-22 15:36:17.166,263.0,0.9662758421052632,0.8902902817737667
2025-03-22 15:36:17.200,219.0,0.7605837313432836,0.8674862783633477
2025-03-22 15:36:17.233,220.0,0.7650082191780821,0.8161929368852124
2025-03-22 15:36:17.266,241.0,0.8605364194373402,0.8379466823111421
2025-03-22 15:36:17.300,207.0,0.7083357352941175,0.8121479894716175
2025-03-22 15:36:17.333,174.0,0.5722693992932862,0.733346700909222
2025-03-22 15:36:17.366,194.0,0.6534406755126658,0.7119180897430984
2025-03-22 15:36:17.400,161.0,0.5215279350348028,0.6632220329144425
2025-03-22 15:36:17.433,168.0,0.5486585263157895,0.6008464542901324
2025-03-22 15:36:17.466,171.0,0.5604223943661971,0.5712637861045483
2025-03-22 15:36:17.500,144.0,0.45743836177474395,0.5482975786008398
2025-03-22 15:36:17.533,116.0,0.35711629547960305,0.4890327025942273
2025-03-22 15:36:17.566,131.0,0.41007699551569504,0.46674251469040573
2025-03-22 15:36:17.600,100.0,0.302522210184182,0.41751525146408425
2025-03-22 15:36:17.633,112.0,0.3432879912184413,0.3740883708345331
2025-03-22 15:36:17.666,96.0,0.28916815533980583,0.3404343295475455
2025-03-22 15:36:17.700,93.0,0.279228,0.32485667045162486
2025-03-22 15:36:17.733,62.0,0.18014709677419352,0.27887069070332454
2025-03-22 15:36:17.766,70.0,0.20509926547743965,0.2593861017619761
2025-03-22 15:36:17.800,64.0,0.18634611053180394,0.2279977256246486
2025-03-22 15:36:17.833,46.0,0.131468659160696,0.19645782638882664
2025-03-22 15:36:17.866,53.0,0.15256787628865978,0.1711258016465586
2025-03-22 15:36:17.900,56.0,0.16170390899689763,0.1674371640910994
2025-03-22 15:36:17.933,20.0,0.05567856430707876,0.13755302385702725
2025-03-22 15:36:17.966,39.0,0.11066963414634146,0.12241772857993473
2025-03-22 15:36:18.000,18.0,0.05001098507462686,0.1061261937627209
2025-03-22 15:36:18.033,23.0,0.06422243999999999,0.08845710650498895
2025-03-22 15:36:18.066,27.0,0.0756943373493976,0.07125519217548894
2025-03-22 15:36:18.100,19.0,0.05284195219123506,0.07068786975232019
2025-03-22 15:36:18.133,23.0,0.06422243999999999,0.0613984309230519
2025-03-22 15:36:18.166,11.0,0.030350869565217393,0.05746640782117001
2025-03-22 15:36:18.200,8.0,0.022008118226600985,0.04902354346649021
2025-03-22 15:36:18.233,8.0,0.022008118226600985,0.03828629964193088
2025-03-22 15:36:18.266,12.0,0.033142789317507415,0.03434646706718536
2025-03-22 15:36:18.300,13.0,0.035940237623762375,0.028690026591937833
2025-03-22 15:36:18.333,21.0,0.05852083832335329,0.03432402034356501
2025-03-22 15:36:18.366,13.0,0.035940237623762375,0.03711044422299729
2025-03-22 15:36:18.400,12.0,0.033142789317507415,0.03933737844117858
2025-03-22 15:36:18.433,8.0,0.022008118226600985,0.037110444222997294
2025-03-22 15:36:18.466,9.0,0.024783550295857985,0.034879106757416414
2025-03-22 15:36:18.500,9.0,0.024783550295857985,0.028131649151917352
2025-03-22 15:36:18.533,4.0,0.010960863591756624,0.0231357743455162
2025-03-22 15:36:18.566,6.0,0.01647362831858407,0.019801942145731534
2025-03-22 15:36:18.600,3.0,0.008212588235294117,0.01704283614747016
2025-03-22 15:36:18.633,3.0,0.008212588235294117,0.013728643735357385
2025-03-22 15:36:18.666,10.0,0.027564461994076996,0.014284826075001186
2025-03-22 15:36:18.700,9.0,0.024783550295857985,0.01704936341582146
2025-03-22 15:36:18.733,8.0,0.022008118226600985,0.018156261397424843
2025-03-22 15:36:18.766,7.0,0.019238149606299212,0.02036137367162586
2025-03-22 15:36:18.800,5.0,0.013714538310412572,0.02146176368664955
2025-03-22 15:36:18.833,5.0,0.013714538310412572,0.018691778949916665
2025-03-22 15:36:18.866,15.0,0.041551785714285715,0.02204542603360221
2025-03-22 15:36:18.900,10.0,0.027564461994076996,0.023156694787097417
2025-03-22 15:36:18.933,10.0,0.027564461994076996,0.024821957264652972
2025-03-22 15:36:18.966,13.0,0.035940237623762375,0.029267097127322936
2025-03-22 15:36:19.000,14.0,0.03874323092170466,0.03427283564958135
2025-03-22 15:36:19.033,4.0,0.010960863591756624,0.02815465122507553
2025-03-22 15:36:19.066,8.0,0.022008118226600985,0.027043382471580328
2025-03-22 15:36:19.100,6.0,0.01647362831858407,0.02482521573648174
2025-03-22 15:36:19.133,7.0,0.019238149606299212,0.021484798132989112
2025-03-22 15:36:19.166,26.0,0.07281773319959879,0.02829969858856794
2025-03-22 15:36:19.200,31.0,0.08725875,0.043559275870216616
2025-03-22 15:36:19.233,39.0,0.11066963414634146,0.061291579054164706
2025-03-22 15:36:19.266,35.0,0.0989168016194332,0.07778021371433454
2025-03-22 15:36:19.300,64.0,0.18634611053180394,0.11120180589943549
2025-03-22 15:36:19.333,97.0,0.2924958531317495,0.15513742988586562
2025-03-22 15:36:19.366,144.0,0.45743836177474395,0.22917335224081442
2025-03-22 15:36:19.400,124.0,0.3851420689655172,0.28406783920464956
2025-03-22 15:36:19.433,158.0,0.5100349595375722,0.3662914707882774
2025-03-22 15:36:19.466,226.0,0.7917883061480551,0.48737990991152763
2025-03-22 15:36:19.500,227.0,0.796290904522613,0.5881389201897003
2025-03-22 15:36:19.533,241.0,0.8605364194373402,0.6687585317222196
2025-03-22 15:36:19.566,213.0,0.7342662222222222,0.7385833623735606
2025-03-22 15:36:19.600,253.0,0.9174634285714285,0.8200690561803318
2025-03-22 15:36:19.633,265.0,0.9761928759894459,0.85694997014861
2025-03-22 15:36:19.666,256.0,0.9319735071707953,0.8840864906782464
2025-03-22 15:36:19.700,282.0,1.062649068825911,0.9245090205559606
2025-03-22 15:36:19.733,246.0,0.8840423166023165,0.9544642394319794
2025-03-22 15:36:19.766,269.0,0.9961847745358089,0.9702085086248555
2025-03-22 15:36:19.800,259.0,0.9465975392670157,0.9642894412803694
2025-03-22 15:36:19.833,303.0,1.1750845,1.0129116398462104
2025-03-22 15:36:19.866,294.0,1.1261046913580246,1.0256027643526333
2025-03-22 15:36:19.900,251.0,0.9078526943005181,1.0303648398922736
2025-03-22 15:36:19.933,260.0,0.9514977719528178,1.0214274393756755
2025-03-22 15:36:19.966,226.0,0.7917883061480551,0.9904655927518832
2025-03-22 15:36:20.000,258.0,0.9417101176470588,0.943790716281295
2025-03-22 15:36:20.033,266.0,0.9811710435931308,0.9148039867283162
2025-03-22 15:36:20.066,269.0,0.9961847745358089,0.9324704027753743
2025-03-22 15:36:20.100,273.0,1.01638992,0.9454488323848107
2025-03-22 15:36:20.133,254.0,0.9222875422626787,0.9715486796077354
2025-03-22 15:36:20.166,261.0,0.9564108661417323,0.9744888293066701
2025-03-22 15:36:20.200,264.0,0.9712278260869566,0.9725001858054354
2025-03-22 15:36:20.233,277.0,1.0368117426273458,0.9806255794237427
2025-03-22 15:36:20.266,292.0,1.115384076607387,1.0004244107452203
2025-03-22 15:36:20.300,285.0,1.078319512195122,1.0316308047317089
2025-03-22 15:36:20.333,277.0,1.0368117426273458,1.0477109800288316
2025-03-22 15:36:20.366,286.0,1.083571343283582,1.0701796834681567
2025-03-22 15:36:20.400,279.0,1.047105,1.0722383349426874
2025-03-22 15:36:20.433,258.0,0.9417101176470588,1.0375035431506217
2025-03-22 15:36:20.466,283.0,1.0678584324324325,1.0354113271980838
2025-03-22 15:36:20.500,310.0,1.2140347826086955,1.0708559351943538
2025-03-22 15:36:20.533,285.0,1.078319512195122,1.0698055689766617
2025-03-22 15:36:20.566,286.0,1.083571343283582,1.0770988376333783
2025-03-22 15:36:20.600,291.0,1.110045737704918,1.1107659616449501
2025-03-22 15:36:20.633,269.0,0.9961847745358089,1.0964312300656254
2025-03-22 15:36:20.666,312.0,1.2253043037974682,1.0986851343033799
2025-03-22 15:36:20.700,278.0,1.0419514630872482,1.091411524481805
2025-03-22 15:36:20.733,225.0,0.7872969924812029,1.0321566543213292
2025-03-22 15:36:20.766,190.0,0.6368945978391356,0.9375264263481727
2025-03-22 15:36:20.800,149.0,0.4760294279176201,0.833495357024535
2025-03-22 15:36:20.833,69.0,0.20195735849056604,0.6288259679631546
2025-03-22 15:36:20.866,71.0,0.2082477731092437,0.46208522996755363
2025-03-22 15:36:20.900,50.0,0.14348818088386434,0.3333234676480859
2025-03-22 15:36:20.933,57.0,0.16476186335403725,0.2388969207510663
2025-03-22 15:36:20.966,61.0,0.17705725571725572,0.17910248631099343
2025-03-22 15:36:21.000,53.0,0.15256787628865978,0.16922458987061217
2025-03-22 15:36:21.033,28.0,0.07857672361809045,0.14329037997238153
2025-03-22 15:36:21.066,17.0,0.047185646123260434,0.12402987302026074
2025-03-22 15:36:21.100,9.0,0.024783550295857985,0.09603421040862488
2025-03-22 15:36:21.133,23.0,0.06422243999999999,0.07346724726517374
2025-03-22 15:36:21.166,12.0,0.033142789317507415,0.04958222987094326
2025-03-22 15:36:21.200,23.0,0.06422243999999999,0.04671137314732517
2025-03-22 15:36:21.233,23.0,0.06422243999999999,0.050118731922673077
2025-03-22 15:36:21.266,28.0,0.07857672361809045,0.06087736658711958
2025-03-22 15:36:21.300,26.0,0.07281773319959879,0.06259642522703934
2025-03-22 15:36:21.333,24.0,0.0670818018018018,0.06938422772389821
2025-03-22 15:36:21.366,29.0,0.08146490945674044,0.0728327216152463
2025-03-22 15:36:21.400,22.0,0.06136879120879121,0.07226199185700455
2025-03-22 15:36:21.433,11.0,0.030350869565217393,0.06261682104642993
2025-03-22 15:36:21.466,17.0,0.047185646123260434,0.05749040363116226
2025-03-22 15:36:21.500,22.0,0.06136879120879121,0.05634780151256014
2025-03-22 15:36:21.533,21.0,0.05852083832335329,0.05175898728588271
2025-03-22 15:36:21.566,17.0,0.047185646123260434,0.048922358268776556
2025-03-22 15:36:21.600,24.0,0.0670818018018018,0.056268544716093445
2025-03-22 15:36:21.633,32.0,0.09016443995963673,0.0648643034833687
2025-03-22 15:36:21.666,29.0,0.08146490945674044,0.06888352713295855
2025-03-22 15:36:21.700,32.0,0.09016443995963673,0.07521224746021522
2025-03-22 15:36:21.733,29.0,0.08146490945674044,0.08206810012691124
2025-03-22 15:36:21.766,30.0,0.08435891238670695,0.08552352224389226
2025-03-22 15:36:21.800,31.0,0.08725875,0.08494238425196492
2025-03-22 15:36:21.833,8.0,0.022008118226600985,0.07305102600593702
2025-03-22 15:36:21.866,13.0,0.035940237623762375,0.06220618553876215
2025-03-22 15:36:21.900,10.0,0.027564461994076996,0.051426096046229455
2025-03-22 15:36:21.933,20.0,0.05567856430707876,0.045690026430303815
2025-03-22 15:36:21.966,6.0,0.01647362831858407,0.031533002094020636
2025-03-22 15:36:22.000,13.0,0.035940237623762375,0.034319425973452916
2025-03-22 15:36:22.033,5.0,0.013714538310412572,0.02987428611078296
2025-03-22 15:36:22.066,5.0,0.013714538310412572,0.027104301374050073
2025-03-22 15:36:22.100,8.0,0.022008118226600985,0.020370212157954516
2025-03-22 15:36:22.133,5.0,0.013714538310412572,0.019818394156320217
2025-03-22 15:36:22.166,6.0,0.01647362831858407,0.015925072295284556
2025-03-22 15:36:22.200,10.0,0.027564461994076996,0.01869505703201744
2025-03-22 15:36:22.233,4.0,0.010960863591756624,0.01814432208828625
2025-03-22 15:36:22.266,8.0,0.022008118226600985,0.01814432208828625
2025-03-22 15:36:22.300,11.0,0.030350869565217393,0.021471588339247213
2025-03-22 15:36:22.333,8.0,0.022008118226600985,0.022578486320850598
2025-03-22 15:36:22.366,14.0,0.03874323092170466,0.02481424010637613
2025-03-22 15:36:22.400,16.0,0.044365918570009925,0.03149525110202679
2025-03-22 15:36:22.433,15.0,0.041551785714285715,0.03540398459956374
2025-03-22 15:36:22.466,79.0,0.23367597457627118,0.0760690056017745
2025-03-22 15:36:22.500,49.0,0.140474045174538,0.09976219099136191
2025-03-22 15:36:22.533,77.0,0.22727860465116279,0.13746926573725354
2025-03-22 15:36:22.566,87.0,0.25953884615384615,0.1805038512540208
2025-03-22 15:36:22.600,63.0,0.183243375,0.20884216911116363
2025-03-22 15:36:22.633,144.0,0.45743836177474395,0.25359464655085817
2025-03-22 15:36:22.666,190.0,0.6368945978391356,0.3528787570837777
2025-03-22 15:36:22.700,227.0,0.796290904522613,0.46668121705806775
2025-03-22 15:36:22.733,231.0,0.8144149999999999,0.5776564478272985
2025-03-22 15:36:22.766,245.0,0.8793169665809769,0.7168711661434939
2025-03-22 15:36:22.800,212.0,0.729917829839704,0.7713670597564859
2025-03-22 15:36:22.833,248.0,0.8935295999999999,0.8226940601886588
2025-03-22 15:36:22.866,242.0,0.8652135211267605,0.8364785835094883
2025-03-22 15:36:22.900,221.0,0.7694437406483791,0.827484331639164
2025-03-22 15:36:22.933,257.0,0.93683545691906,0.8389880297067808
2025-03-22 15:36:22.966,236.0,0.8373291994917408,0.8604703036371881
2025-03-22 15:36:23.000,240.0,0.8558712643678161,0.8529386365107514
2025-03-22 15:36:23.033,284.0,1.073081894451962,0.8945123111757917
2025-03-22 15:36:23.066,269.0,0.9961847745358089,0.9398605179532776
2025-03-22 15:36:23.100,261.0,0.9564108661417323,0.9437755997978121
2025-03-22 15:36:23.133,272.0,1.0113184553928094,0.9785734509780258
2025-03-22 15:36:23.166,265.0,0.9761928759894459,1.0026377733023517
2025-03-22 15:36:23.200,268.0,0.9911669403973509,0.9862547824914296
2025-03-22 15:36:23.233,294.0,1.1261046913580246,1.012238765855873
2025-03-22 15:36:23.266,271.0,1.0062604787234042,1.0222086883722072
2025-03-22 15:36:23.300,234.0,0.8281286692015208,0.9855707311339494
2025-03-22 15:36:23.333,283.0,1.0678584324324325,1.0039038424225466
2025-03-22 15:36:23.366,266.0,0.9811710435931308,1.0019046630617026
2025-03-22 15:36:23.400,285.0,1.078319512195122,0.9923476272291221
2025-03-22 15:36:23.433,276.0,1.0316857831325301,0.9974326881109472
2025-03-22 15:36:23.466,278.0,1.0419514630872482,1.0401972468880927
2025-03-22 15:36:23.500,275.0,1.0265735294117646,1.0319402662839592
2025-03-22 15:36:23.533,280.0,1.052272409152086,1.0461605393957503
2025-03-22 15:36:23.566,275.0,1.0265735294117646,1.0358113428390787
2025-03-22 15:36:23.600,264.0,0.9712278260869566,1.023719751429964
2025-03-22 15:36:23.633,277.0,1.0368117426273458,1.0226918073379836
2025-03-22 15:36:23.666,261.0,0.9564108661417323,1.008659274683977
2025-03-22 15:36:23.700,239.0,0.8512180102040816,0.9684483948943763
2025-03-22 15:36:23.733,223.0,0.7783480500000001,0.9188032990120234
2025-03-22 15:36:23.766,194.0,0.6534406755126658,0.8552458688971651
2025-03-22 15:36:23.800,159.0,0.5138570833333334,0.7506549370383627
2025-03-22 15:36:23.833,157.0,0.5062216628175519,0.6606170963735266
2025-03-22 15:36:23.866,100.0,0.302522210184182,0.5508779363695466
2025-03-22 15:36:23.900,75.0,0.22090822784810127,0.43938997193916685
2025-03-22 15:36:23.933,45.0,0.12847914110429448,0.3343976650574927
2025-03-22 15:36:23.966,39.0,0.11066963414634146,0.2537601752200942
2025-03-22 15:36:24.000,57.0,0.16476186335403725,0.1854682153273913
2025-03-22 15:36:24.033,49.0,0.140474045174538,0.1530585823254625
2025-03-22 15:36:24.066,57.0,0.16476186335403725,0.1418293094266497
2025-03-22 15:36:24.100,60.0,0.17397383177570094,0.15092824756093098
2025-03-22 15:36:24.133,46.0,0.131468659160696,0.1550880525638019
2025-03-22 15:36:24.166,16.0,0.044365918570009925,0.13100886360699643
2025-03-22 15:36:24.200,23.0,0.06422243999999999,0.11575854257208884
2025-03-22 15:36:24.233,15.0,0.041551785714285715,0.09111652704413853
2025-03-22 15:36:24.266,32.0,0.09016443995963673,0.07435464868092567
2025-03-22 15:36:24.300,13.0,0.035940237623762375,0.05524896437353895
2025-03-22 15:36:24.333,9.0,0.024783550295857985,0.05133249071870856
2025-03-22 15:36:24.366,13.0,0.035940237623762375,0.04567605024346103
2025-03-22 15:36:24.400,18.0,0.05001098507462686,0.04736789011552927
2025-03-22 15:36:24.433,9.0,0.024783550295857985,0.03429171218277352
2025-03-22 15:36:24.466,13.0,0.035940237623762375,0.03429171218277352
2025-03-22 15:36:24.500,28.0,0.07857672361809045,0.04505034684722001
2025-03-22 15:36:24.533,20.0,0.05567856430707876,0.04899801218388329
2025-03-22 15:36:24.566,24.0,0.0670818018018018,0.052412175529318275
2025-03-22 15:36:24.600,32.0,0.09016443995963673,0.06548835346207403
2025-03-22 15:36:24.633,26.0,0.07281773319959879,0.07286385257724132
2025-03-22 15:36:24.666,27.0,0.0756943373493976,0.07228737532350274
2025-03-22 15:36:24.700,37.0,0.10478129817444218,0.08210792209697543
2025-03-22 15:36:24.733,36.0,0.10184607902735561,0.08906077754208619
2025-03-22 15:36:24.766,19.0,0.05284195219123506,0.08159627998840585
2025-03-22 15:36:24.800,18.0,0.05001098507462686,0.07703493036341146
2025-03-22 15:36:24.833,19.0,0.05284195219123506,0.07246445333177895
2025-03-22 15:36:24.866,13.0,0.035940237623762375,0.05869624122164299
2025-03-22 15:36:24.900,18.0,0.05001098507462686,0.04832922243109724
2025-03-22 15:36:24.933,17.0,0.047185646123260434,0.04719796121750232
2025-03-22 15:36:24.966,12.0,0.033142789317507415,0.04382432206607843
2025-03-22 15:36:25.000,16.0,0.044365918570009925,0.042129115341833404
2025-03-22 15:36:25.033,20.0,0.05567856430707876,0.04607678067849668
2025-03-22 15:36:25.066,23.0,0.06422243999999999,0.04891907166357131
2025-03-22 15:36:25.100,16.0,0.044365918570009925,0.0483551261529212
2025-03-22 15:36:25.133,24.0,0.0670818018018018,0.05514292864978009
2025-03-22 15:36:25.166,29.0,0.08146490945674044,0.06256272682712619
2025-03-22 15:36:25.200,23.0,0.06422243999999999,0.06427150196571044
2025-03-22 15:36:25.233,27.0,0.0756943373493976,0.06656588143558996
2025-03-22 15:36:25.266,6.0,0.01647362831858407,0.06098742338530478
2025-03-22 15:36:25.300,17.0,0.047185646123260434,0.05700819224959651
2025-03-22 15:36:25.333,17.0,0.047185646123260434,0.05015233958290051
2025-03-22 15:36:25.366,13.0,0.035940237623762375,0.04449589910765298
2025-03-22 15:36:25.400,16.0,0.044365918570009925,0.038230215351775454
2025-03-22 15:36:25.433,7.0,0.019238149606299212,0.03878311960931848
2025-03-22 15:36:25.466,29.0,0.08146490945674044,0.045638972276014475
2025-03-22 15:36:25.500,105.0,0.319378431372549,0.1000775293258722
2025-03-22 15:36:25.533,148.0,0.47229421714285713,0.18734832522969114
2025-03-22 15:36:25.566,175.0,0.5762370283018868,0.29372254717606655
2025-03-22 15:36:25.600,248.0,0.8935295999999999,0.4685808372548067
2025-03-22 15:36:25.633,238.0,0.8465766114649681,0.6216031776564522
2025-03-22 15:36:25.666,276.0,1.0316857831325301,0.7640646480084485
2025-03-22 15:36:25.700,319.0,1.265251875,0.9226561795798769
2025-03-22 15:36:25.733,259.0,0.9465975392670157,0.9967282817729026
2025-03-22 15:36:25.766,237.0,0.8419470229007633,0.9864117663530554
2025-03-22 15:36:25.800,302.0,1.1695819140083217,1.0510128268617263
2025-03-22 15:36:25.833,281.0,1.0574537466307277,1.0561664195613658
2025-03-22 15:36:25.866,280.0,1.052272409152086,1.013570526391783
2025-03-22 15:36:25.900,265.0,0.9761928759894459,1.019489593736269
2025-03-22 15:36:25.933,247.0,0.8887798453608247,1.0288561582282814
2025-03-22 15:36:25.966,249.0,0.8982916279069767,0.9745981010080124
2025-03-22 15:36:26.000,254.0,0.9222875422626787,0.9475648601344026
2025-03-22 15:36:26.033,263.0,0.9662758421052632,0.9303655467250379
2025-03-22 15:36:26.066,278.0,1.0419514630872482,0.9435172641445984
2025-03-22 15:36:26.100,274.0,1.0214749265687584,0.9700562803861851
2025-03-22 15:36:26.133,285.0,1.078319512195122,1.006061857243814
2025-03-22 15:36:26.166,266.0,0.9811710435931308,1.0178385575099045
2025-03-22 15:36:26.200,254.0,0.9222875422626787,1.0090408975413876
2025-03-22 15:36:26.233,243.0,0.8699026153846154,0.974631128000861
2025-03-22 15:36:26.266,242.0,0.8652135211267605,0.9433788469124615
2025-03-22 15:36:26.300,253.0,0.9174634285714285,0.9112076301877229
2025-03-22 15:36:26.333,229.0,0.8053301259445843,0.8760394466580136
2025-03-22 15:36:26.366,236.0,0.8373291994917408,0.8590477781038259
2025-03-22 15:36:26.400,238.0,0.8465766114649681,0.8543825773198965
2025-03-22 15:36:26.433,216.0,0.7473760594795539,0.8308150849904552
2025-03-22 15:36:26.466,235.0,0.8327230964467005,0.8138670185655095
2025-03-22 15:36:26.500,222.0,0.7738903370786517,0.807579060792323
2025-03-22 15:36:26.533,225.0,0.7872969924812029,0.7975726193902154
2025-03-22 15:36:26.566,221.0,0.7694437406483791,0.7821460452268976
2025-03-22 15:36:26.600,198.0,0.6701472,0.7667002733309869
2025-03-22 15:36:26.633,213.0,0.7342662222222222,0.7470088984860913
2025-03-22 15:36:26.666,168.0,0.5486585263157895,0.7019625363335188
2025-03-22 15:36:26.700,200.0,0.6785613608748481,0.6802154100122478
2025-03-22 15:36:26.733,181.0,0.6002407125890736,0.6463748044003866
2025-03-22 15:36:26.766,167.0,0.5447555607476635,0.6212964765499194
2025-03-22 15:36:26.800,101.0,0.30587882863340565,0.535618997832156
2025-03-22 15:36:26.833,104.0,0.315992513601741,0.48908579528934637
2025-03-22 15:36:26.866,94.0,0.2825342518837459,0.409880373491126
2025-03-22 15:36:26.900,63.0,0.183243375,0.32648090597331125
2025-03-22 15:36:26.933,49.0,0.140474045174538,0.24562460285868612
2025-03-22 15:36:26.966,52.0,0.1495350772399588,0.21435585257999676
2025-03-22 15:36:27.000,65.0,0.18945532359081418,0.18904841457781138
2025-03-22 15:36:27.033,52.0,0.1495350772399588,0.16244857964905396
2025-03-22 15:36:27.066,52.0,0.1495350772399588,0.15570692009704573
2025-03-22 15:36:27.100,34.0,0.09599344792719919,0.14681080064757795
2025-03-22 15:36:27.133,20.0,0.05567856430707876,0.12803949806100196
2025-03-22 15:36:27.166,14.0,0.03874323092170466,0.09789707952718003
2025-03-22 15:36:27.200,19.0,0.05284195219123506,0.07855845451743529
2025-03-22 15:36:27.233,13.0,0.035940237623762375,0.055839486594196006
2025-03-22 15:36:27.266,25.0,0.06994689378757515,0.050630175766271206
2025-03-22 15:36:27.300,24.0,0.0670818018018018,0.05291082326521582
2025-03-22 15:36:27.333,20.0,0.05567856430707876,0.05629788994229063
