时间,加速度X(g),加速度Y(g),加速度Z(g),四元数0(),四元数1(),四元数2(),四元数3()
2025-03-25 17:13:45.171,0.3045,0.42725,2.2272499999999997,0.4960605041199406,-0.047302908785503694,-0.25346558629356897,0.829120984921717
2025-03-25 17:13:45.212,0.3095,0.4285,2.2255000000000003,0.4960605041199406,-0.047302908785503694,-0.25346558629356897,0.829120984921717
2025-03-25 17:13:45.217,0.3,0.42425,2.2285,0.4960605041199406,-0.047302908785503694,-0.25346558629356897,0.829120984921717
2025-03-25 17:13:45.296,0.29725,0.41974999999999996,2.22675,0.4960605041199406,-0.047302908785503694,-0.25346558629356897,0.829120984921717
2025-03-25 17:13:45.299,0.3015,0.4215,2.2285,0.4960605041199406,-0.047302908785503694,-0.25346558629356897,0.829120984921717
2025-03-25 17:13:45.321,0.285,0.417,2.232,0.4960605041199406,-0.047302908785503694,-0.25346558629356897,0.829120984921717
2025-03-25 17:13:45.322,0.2886666666666667,0.4206666666666667,2.222,0.4960605041199406,-0.04730290878550336,-0.25346558629356897,0.8291209849217172
2025-03-25 17:13:45.343,0.2905,0.4185,2.2270000000000003,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.414,0.3035,0.416,2.2352499999999997,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.434,0.28625,0.416,2.23325,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.502,0.2855,0.4195,2.2285,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.522,0.2885,0.42225,2.2235,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.590,0.286,0.426,2.218,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.591,0.2973333333333333,0.42,2.222,0.4880580303680297,-0.05612207332237906,-0.2542493927562658,0.8330707762023268
2025-03-25 17:13:45.597,0.288,0.41,2.231,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.616,0.28474999999999995,0.4235,2.216,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.694,0.2965,0.416,2.22675,0.48805803036802975,-0.05612207332237906,-0.2542493927562657,0.8330707762023266
2025-03-25 17:13:45.703,0.29074999999999995,0.41225,2.2295000000000003,-0.48474860088567917,0.05726779443755059,0.2548474172262506,-0.8347406708629601
2025-03-25 17:13:45.789,0.2795,0.422,2.2215,0.48143170085450504,-0.05841263298832955,-0.2554415141963529,0.8363977011833448
2025-03-25 17:13:45.797,0.2875,0.406,2.236,0.48143170085450504,-0.05841263298832955,-0.2554415141963529,0.8363977011833448
2025-03-25 17:13:45.815,0.28200000000000003,0.4175,2.224,0.48143170085450504,-0.05841263298832955,-0.2554415141963529,0.8363977011833448
2025-03-25 17:13:45.816,0.2835,0.4235,2.217,0.48143170085450504,-0.05841263298832955,-0.2554415141963529,0.8363977011833448
2025-03-25 17:13:45.883,0.28375,0.4205,2.216,0.48143170085450504,-0.05841263298832955,-0.2554415141963529,0.8363977011833448
