时间,加速度X(g),加速度Y(g),加速度Z(g),四元数0(),四元数1(),四元数2(),四元数3()
2025-03-27 13:20:15.588,0.718125,0.102125,0.712125,0.6951488147161277,-0.19203348496876826,-0.3274729957974335,-0.6104528672002179
2025-03-27 13:20:15.589,0.72825,0.09925,0.7264999999999999,0.6951488147161277,-0.19203348496876826,-0.32747299579743344,-0.6104528672002179
2025-03-27 13:20:15.636,0.71875,0.10425000000000001,0.73425,0.6951488147161277,-0.19203348496876826,-0.32747299579743344,-0.6104528672002179
2025-03-27 13:20:15.641,0.7024999999999999,0.11699999999999999,0.7184999999999999,0.6951488147161277,-0.19203348496876826,-0.32747299579743344,-0.6104528672002179
2025-03-27 13:20:15.642,0.7064999999999999,0.111,0.7244999999999999,0.6951488147161277,-0.19203348496876826,-0.32747299579743344,-0.6104528672002179
2025-03-27 13:20:15.667,0.703,0.106,0.74525,0.6951488147161277,-0.19203348496876826,-0.32747299579743344,-0.6104528672002179
2025-03-27 13:20:15.717,0.676,0.1135,0.728,0.6951488147161277,-0.19203348496876826,-0.32747299579743344,-0.6104528672002179
2025-03-27 13:20:15.718,0.664,0.1175,0.7035,-0.6904391573910285,0.19961365144777032,0.32159119192926766,0.6164635150358598
2025-03-27 13:20:15.756,0.707,0.1155,0.711,0.6856256833556943,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:15.820,0.739,0.113,0.728,0.6856256833556943,-0.2071638033593921,-0.3156610325481947,-0.622381469382979
2025-03-27 13:20:15.821,0.733,0.10466666666666667,0.7323333333333334,0.6856256833556942,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:15.827,0.7193333333333333,0.08933333333333333,0.713,0.6856256833556942,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:15.828,0.735,0.091,0.7,0.6856256833556943,-0.2071638033593921,-0.3156610325481947,-0.622381469382979
2025-03-27 13:20:15.913,0.735,0.092,0.702,0.6856256833556943,-0.2071638033593921,-0.3156610325481947,-0.622381469382979
2025-03-27 13:20:15.914,0.7393333333333333,0.08666666666666667,0.7013333333333334,0.6856256833556942,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:15.920,0.74,0.076,0.711,0.6856256833556943,-0.2071638033593921,-0.3156610325481947,-0.622381469382979
2025-03-27 13:20:15.921,0.7313333333333333,0.079,0.7013333333333334,0.6856256833556942,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:15.959,0.741,0.0835,0.695,0.6856256833556943,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:16.022,0.7284999999999999,0.0945,0.72,0.6856256833556943,-0.2071638033593921,-0.3156610325481947,-0.622381469382979
2025-03-27 13:20:16.023,0.7024999999999999,0.0905,0.73,0.6856256833556943,-0.2071638033593921,-0.3156610325481947,-0.622381469382979
2025-03-27 13:20:16.028,0.69575,0.0955,0.73275,0.6856256833556943,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:16.103,0.68625,0.1065,0.72425,0.6856256833556943,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:16.118,0.6895,0.10525,0.7304999999999999,0.6856256833556943,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:16.160,0.6855,0.108,0.7044999999999999,0.6856256833556943,-0.2071638033593921,-0.31566103254819466,-0.622381469382979
2025-03-27 13:20:16.205,0.7195,0.09775,0.72575,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.227,0.7162499999999999,0.08675,0.70775,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.300,0.7184999999999999,0.06825,0.70975,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.318,0.76725,0.06025,0.7364999999999999,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.362,0.726,0.0685,0.7182499999999999,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.391,0.72275,0.071,0.714,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.430,0.716,0.0755,0.7084999999999999,0.6858828574909015,-0.21437026949296434,-0.30964483365882906,-0.6226798297247356
2025-03-27 13:20:16.431,0.7244999999999999,0.0745,0.7115,0.6858828574909015,-0.21437026949296434,-0.30964483365882906,-0.6226798297247356
2025-03-27 13:20:16.512,0.7142499999999999,0.079,0.7164999999999999,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.522,0.69875,0.074,0.7072499999999999,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.611,0.722,0.07375,0.7162499999999999,0.6858828574909014,-0.21437026949296456,-0.30964483365882906,-0.6226798297247357
2025-03-27 13:20:16.612,0.69375,0.06925,0.74325,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.634,0.619,0.0062499999999999995,0.8045,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.677,0.767,0.04075,0.71425,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.722,0.76675,0.06625,0.65575,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.805,0.7464999999999999,0.01875,0.71225,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.814,0.75625,0.035,0.6725,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.837,0.69625,0.016,0.6645,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.908,0.75525,0.0022500000000000003,0.74975,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:16.925,0.74,0.028999999999999998,0.71,0.6846000574092168,-0.22763999454849038,-0.3063134487115169,-0.6210272662417629
2025-03-27 13:20:16.926,0.722,0.039,0.682,0.6846000574092168,-0.22763999454849038,-0.3063134487115169,-0.6210272662417629
2025-03-27 13:20:16.949,0.72925,0.01625,0.72025,0.6846000574092168,-0.22763999454849027,-0.30631344871151683,-0.6210272662417627
2025-03-27 13:20:17.007,0.701,0.00575,0.7364999999999999,-0.6989667512295661,0.23652730430840174,0.299374042312285,0.6048764318286743
2025-03-27 13:20:17.037,0.72775,0.0225,0.7064999999999999,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.104,0.71975,0.031,0.6905,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.128,0.7155,0.00075,0.7224999999999999,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.218,0.73175,0.00975,0.6964999999999999,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.219,0.72375,-0.004750000000000001,0.7124999999999999,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.240,0.741,-0.03025,0.72675,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.323,0.7364999999999999,-0.0105,0.7032499999999999,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.329,0.77,-0.02775,0.72525,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.351,0.771,-0.009000000000000001,0.7024999999999999,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.352,0.735,0.006999999999999999,0.6705000000000001,0.7036620931182571,-0.2394577274004568,-0.29702198896565196,-0.5994143755095717
2025-03-27 13:20:17.442,0.708,-0.028499999999999998,0.7035,-0.7033554922695533,0.24451752379582226,0.2964389648948181,0.5980185382938416
2025-03-27 13:20:17.443,0.789,-0.01075,0.73225,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.486,0.74375,-0.01375,0.7315,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.554,0.8165,0.00825,0.76125,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.555,0.87075,-0.012750000000000001,0.847,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.623,0.76625,0.11125,0.74475,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.645,0.64775,0.305,0.54025,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.723,0.45875,0.476,0.5055000000000001,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.736,0.581,0.32525000000000004,0.67725,0.7023174631644834,-0.25965754786054707,-0.294639911996127,-0.5937301247470662
2025-03-27 13:20:17.757,0.609,0.278,0.742,0.7023174631644833,-0.25965754786054707,-0.29463991199612694,-0.5937301247470662
2025-03-27 13:20:17.758,0.684,0.215,0.7803333333333334,0.7023174631644832,-0.2596575478605473,-0.29463991199612705,-0.5937301247470663
2025-03-27 13:20:17.824,0.6785,0.251,0.761,-0.6522919750269573,0.20958679484337517,0.2939958522259588,0.6664495431888631
