时间,加速度X(g),加速度Y(g),加速度Z(g),四元数0(),四元数1(),四元数2(),四元数3()
2025-03-23 11:16:54.899,0.7605,-0.15125,0.64875,0.8554797648641023,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:54.944,0.754,-0.14766666666666664,0.633,0.8554797648641023,-0.2121998635865915,-0.36894714959706476,-0.29496371065962185
2025-03-23 11:16:54.945,0.754,-0.146,0.632,0.8554797648641022,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:54.990,0.74825,-0.1505,0.6345000000000001,0.8554797648641023,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.012,0.781,-0.15225,0.662,0.8554797648641023,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.093,0.77725,-0.15575,0.65575,0.8554797648641023,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.097,0.797,-0.158,0.65,0.8554797648641022,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.098,0.7836666666666666,-0.16033333333333333,0.6533333333333333,0.8554797648641023,-0.2121998635865915,-0.36894714959706476,-0.29496371065962185
2025-03-23 11:16:55.102,0.7663333333333333,-0.15933333333333333,0.6413333333333333,0.8554797648641023,-0.2121998635865915,-0.36894714959706476,-0.29496371065962185
2025-03-23 11:16:55.103,0.77,-0.158,0.646,0.8554797648641022,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.123,0.7655000000000001,-0.1575,0.656,0.8554797648641022,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.124,0.752,-0.152,0.647,0.8554797648641022,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.146,0.749,-0.147,0.646,0.8554797648641022,-0.2121998635865916,-0.36894714959706504,-0.294963710659622
2025-03-23 11:16:55.147,0.7506666666666666,-0.14733333333333332,0.6473333333333334,0.8557284734704939,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.214,0.77325,-0.14825,0.65225,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.237,0.7645,-0.1505,0.6385000000000001,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.259,0.7675000000000001,-0.15325,0.6435,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.305,0.762,-0.154,0.635,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.306,0.7663333333333333,-0.15466666666666665,0.6426666666666666,0.8557284734704939,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.349,0.7705,-0.1525,0.652,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.393,0.771,-0.15,0.64675,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.417,0.7645,-0.15075,0.64475,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.495,0.762,-0.155,0.646,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.499,0.768,-0.151,0.643,0.855728473470494,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.500,0.7686666666666667,-0.151,0.646,0.8557284734704939,-0.21330208267871353,-0.36797084402284513,-0.29466669164650455
2025-03-23 11:16:55.529,0.76425,-0.1505,0.646,-0.8550873990935367,0.21432875254096595,0.36805932567731536,0.29567052360295193
2025-03-23 11:16:55.597,0.7695000000000001,-0.15475,0.65475,0.854873236521032,-0.21467085730683866,-0.3680886166445917,-0.29600497090399297
2025-03-23 11:16:55.619,0.7725,-0.152,0.63775,0.854873236521032,-0.21467085730683866,-0.3680886166445917,-0.29600497090399297
2025-03-23 11:16:55.708,0.7743333333333333,-0.15533333333333332,0.65,0.854873236521032,-0.21467085730683855,-0.36808861664459164,-0.2960049709039929
2025-03-23 11:16:55.709,0.761,-0.156,0.652,0.8548732365210319,-0.21467085730683866,-0.3680886166445918,-0.2960049709039931
2025-03-23 11:16:55.731,0.762,-0.15466666666666665,0.6466666666666666,0.854873236521032,-0.21467085730683855,-0.36808861664459164,-0.2960049709039929
2025-03-23 11:16:55.732,0.771,-0.152,0.65,0.8548732365210319,-0.21467085730683866,-0.3680886166445918,-0.2960049709039931
2025-03-23 11:16:55.773,0.768,-0.153,0.655,0.8548732365210319,-0.21467085730683866,-0.3680886166445918,-0.2960049709039931
2025-03-23 11:16:55.774,0.7693333333333333,-0.15266666666666664,0.6526666666666667,0.854873236521032,-0.21467085730683855,-0.36808861664459164,-0.2960049709039929
2025-03-23 11:16:55.776,0.77025,-0.15225,0.64775,0.854873236521032,-0.21467085730683866,-0.3680886166445917,-0.29600497090399297
2025-03-23 11:16:55.821,0.7595000000000001,-0.1495,0.64375,0.854873236521032,-0.21467085730683866,-0.3680886166445917,-0.29600497090399297
2025-03-23 11:16:55.893,0.7645,-0.1465,0.634,0.8548732365210319,-0.21467085730683866,-0.3680886166445918,-0.2960049709039931
2025-03-23 11:16:55.894,0.764,-0.1485,0.639,0.8548732365210319,-0.21467085730683866,-0.3680886166445918,-0.2960049709039931
2025-03-23 11:16:55.898,0.754,-0.15275,0.644,0.854873236521032,-0.21467085730683866,-0.3680886166445917,-0.29600497090399297
2025-03-23 11:16:55.989,0.7815000000000001,-0.151,0.65725,-0.8544794383176079,0.2149693087368041,0.36786270745294075,0.29720382611776436
2025-03-23 11:16:55.992,0.77125,-0.152,0.644,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.024,0.77325,-0.1535,0.6515,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.047,0.759,-0.153,0.642,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.048,0.7683333333333334,-0.151,0.6353333333333334,0.853289153388169,-0.2158624346711785,-0.36718115132670776,-0.3007973273124719
2025-03-23 11:16:56.094,0.763,-0.1495,0.64525,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.136,0.761,-0.148,0.642,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.137,0.7693333333333333,-0.15133333333333332,0.6546666666666666,0.853289153388169,-0.2158624346711785,-0.36718115132670776,-0.3007973273124719
2025-03-23 11:16:56.188,0.76475,-0.14975,0.65125,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.226,0.7655000000000001,-0.146,0.641,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.227,0.768,-0.148,0.643,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.284,0.76325,-0.1495,0.6465000000000001,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.295,0.7655000000000001,-0.1545,0.652,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.380,0.7775000000000001,-0.152,0.655,0.853289153388169,-0.21586243467117827,-0.36718115132670764,-0.3007973273124717
2025-03-23 11:16:56.381,0.77,-0.1495,0.6515,-0.8528800952989386,0.21610769363602367,0.36721156888646256,0.3017427239721524
2025-03-23 11:16:56.406,0.77375,-0.14975,0.64625,0.8524700801242518,-0.21635271008901802,-0.3672415743685363,-0.30268778202201646
2025-03-23 11:16:56.429,0.7635000000000001,-0.152,0.649,0.8524700801242518,-0.21635271008901802,-0.3672415743685363,-0.30268778202201646
2025-03-23 11:16:56.451,0.7643333333333334,-0.14933333333333332,0.6396666666666667,0.8524700801242517,-0.21635271008901802,-0.36724157436853644,-0.30268778202201657
2025-03-23 11:16:56.452,0.781,-0.146,0.641,0.8524700801242518,-0.2163527100890179,-0.3672415743685362,-0.3026877820220164
2025-03-23 11:16:56.498,0.774,-0.144,0.646,0.8524700801242518,-0.2163527100890179,-0.3672415743685362,-0.3026877820220164
2025-03-23 11:16:56.499,0.7606666666666667,-0.1443333333333333,0.6423333333333333,0.8524700801242517,-0.21635271008901802,-0.36724157436853644,-0.30268778202201657
2025-03-23 11:16:56.541,0.76225,-0.1475,0.6455,0.8524700801242518,-0.21635271008901802,-0.3672415743685363,-0.30268778202201646
2025-03-23 11:16:56.596,0.76225,-0.14625,0.63975,0.8524700801242518,-0.21635271008901802,-0.3672415743685363,-0.30268778202201646
2025-03-23 11:16:56.631,0.7725,-0.15,0.6435,0.8524700801242518,-0.21635271008901802,-0.3672415743685363,-0.30268778202201646
2025-03-23 11:16:56.670,0.769,-0.14775,0.64,0.8524700801242518,-0.21635271008901802,-0.3672415743685363,-0.30268778202201646
2025-03-23 11:16:56.699,0.7633333333333333,-0.15133333333333332,0.6456666666666667,0.8524700801242517,-0.21635271008901802,-0.36724157436853644,-0.30268778202201657
2025-03-23 11:16:56.700,0.768,-0.154,0.651,0.8524700801242518,-0.2163527100890179,-0.3672415743685362,-0.3026877820220164
2025-03-23 11:16:56.786,0.77275,-0.154,0.652,0.8524700801242518,-0.21635271008901802,-0.3672415743685363,-0.30268778202201646
2025-03-23 11:16:56.793,0.76775,-0.14925,0.644,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:56.834,0.777,-0.15125,0.649,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:56.878,0.76725,-0.1535,0.64825,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:56.901,0.75975,-0.15125,0.64825,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:56.946,0.7736666666666667,-0.152,0.6436666666666667,0.8510179142883669,-0.21802971359273982,-0.3670863543183516,-0.3057436213957818
2025-03-23 11:16:56.947,0.777,-0.149,0.644,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:57.082,0.759,-0.149,0.6415,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:57.104,0.75975,-0.147,0.6405000000000001,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:57.126,0.765,-0.14766666666666664,0.637,0.8510179142883669,-0.21802971359273982,-0.3670863543183516,-0.3057436213957818
2025-03-23 11:16:57.127,0.772,-0.147,0.636,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:57.148,0.764,-0.152,0.644,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
2025-03-23 11:16:57.149,0.7676666666666666,-0.15666666666666665,0.653,0.8510179142883669,-0.21802971359273982,-0.3670863543183516,-0.3057436213957818
2025-03-23 11:16:57.183,0.77575,-0.15825,0.65725,0.851017914288367,-0.2180297135927397,-0.36708635431835157,-0.3057436213957818
