timestamp,bandpass_and_notch
2025-03-22 15:44:25.698,-0.3911756153477032
2025-03-22 15:44:25.699,4.26797252817694
2025-03-22 15:44:25.699,5.345814790374374
2025-03-22 15:44:25.699,-3.8570651159522127
2025-03-22 15:44:25.708,-19.602511072967456
2025-03-22 15:44:25.708,-20.943738106265066
2025-03-22 15:44:25.708,5.899669654574503
2025-03-22 15:44:25.708,39.562257049086575
2025-03-22 15:44:25.708,39.20376334697526
2025-03-22 15:44:25.716,-5.288362732477126
2025-03-22 15:44:25.716,-52.69361525092658
2025-03-22 15:44:25.716,-52.46789677561038
2025-03-22 15:44:25.717,-2.165885932215072
2025-03-22 15:44:25.724,48.760051158370686
2025-03-22 15:44:25.724,52.8156863347415
2025-03-22 15:44:25.725,12.585501727155721
2025-03-22 15:44:25.725,-28.652302265514365
2025-03-22 15:44:25.725,-36.22193974973096
2025-03-22 15:44:25.734,-14.958686281834472
2025-03-22 15:44:25.734,6.721583432163917
2025-03-22 15:44:25.734,12.060683810668154
2025-03-22 15:44:25.735,7.974085935688988
2025-03-22 15:44:25.744,7.037159370891406
2025-03-22 15:44:25.744,8.833509145554867
2025-03-22 15:44:25.744,4.073039171487238
2025-03-22 15:44:25.744,-8.57788585391163
2025-03-22 15:44:25.744,-17.928399448298435
2025-03-22 15:44:25.754,-13.528992418503261
2025-03-22 15:44:25.754,1.4804136419579352
2025-03-22 15:44:25.754,13.779204392590753
2025-03-22 15:44:25.754,14.012185384775314
2025-03-22 15:44:25.754,4.827509525404348
2025-03-22 15:44:25.762,-4.311777993945752
2025-03-22 15:44:25.762,-7.347113175935316
2025-03-22 15:44:25.763,-5.501990337069681
2025-03-22 15:44:25.763,-2.845082843197827
2025-03-22 15:44:25.763,-0.8450785717109536
2025-03-22 15:44:25.774,1.6013611462639625
2025-03-22 15:44:25.774,4.43422856830985
2025-03-22 15:44:25.774,5.291805124984564
2025-03-22 15:44:25.774,2.6125954967457594
2025-03-22 15:44:25.774,-1.8399072185541454
2025-03-22 15:44:25.782,-4.666853569369418
2025-03-22 15:44:25.782,-4.163973812873696
2025-03-22 15:44:25.783,-1.2114479280309938
2025-03-22 15:44:25.783,2.123659756503808
2025-03-22 15:44:25.783,3.862166797580497
2025-03-22 15:44:25.792,2.892802021119731
2025-03-22 15:44:25.792,-0.14350584550216605
2025-03-22 15:44:25.792,-2.9055684688134757
2025-03-22 15:44:25.793,-3.221022616522241
2025-03-22 15:44:25.802,-1.0573640227070438
2025-03-22 15:44:25.802,1.623720623428112
2025-03-22 15:44:25.802,2.7677044390175505
2025-03-22 15:44:25.802,1.8126726355789522
2025-03-22 15:44:25.803,-0.19573764486696654
