timestamp,bandpass_and_notch
2025-03-22 15:40:07.740,-0.38583589002211194
2025-03-22 15:40:07.741,3.8481298706302565
2025-03-22 15:40:07.741,4.672502434104226
2025-03-22 15:40:07.741,-4.501145451739208
2025-03-22 15:40:07.749,-19.98912076149259
2025-03-22 15:40:07.750,-20.982384976081704
2025-03-22 15:40:07.750,6.319987139622912
2025-03-22 15:40:07.750,40.628105257578525
2025-03-22 15:40:07.750,40.75141723211218
2025-03-22 15:40:07.758,-4.195996407862606
2025-03-22 15:40:07.758,-53.291405373217
2025-03-22 15:40:07.758,-55.02363291083306
2025-03-22 15:40:07.759,-5.204899060337921
2025-03-22 15:40:07.766,47.67378533435612
2025-03-22 15:40:07.766,55.051381871705715
2025-03-22 15:40:07.766,16.843318033961378
2025-03-22 15:40:07.766,-25.70831393868227
2025-03-22 15:40:07.767,-37.16317626045001
2025-03-22 15:40:07.776,-19.179566340802232
2025-03-22 15:40:07.776,2.5379836461326795
2025-03-22 15:40:07.776,11.107134448962977
2025-03-22 15:40:07.776,10.851564076308769
2025-03-22 15:40:07.784,11.487477362445578
2025-03-22 15:40:07.784,11.455619200045891
2025-03-22 15:40:07.784,2.846536806772924
2025-03-22 15:40:07.785,-12.507147575388705
2025-03-22 15:40:07.785,-20.920471308480373
2025-03-22 15:40:07.794,-12.789081115431095
2025-03-22 15:40:07.794,4.823790535498715
2025-03-22 15:40:07.794,15.671844352378747
2025-03-22 15:40:07.794,12.161414272706978
2025-03-22 15:40:07.803,1.6295011868687532
2025-03-22 15:40:07.804,-4.621702994600512
2025-03-22 15:40:07.804,-4.018588175557722
2025-03-22 15:40:07.804,-2.246713561882054
2025-03-22 15:40:07.804,-3.241456266607005
2025-03-22 15:40:07.814,-4.1693342147432775
2025-03-22 15:40:07.814,-0.9596664748361924
2025-03-22 15:40:07.814,4.677328812093484
2025-03-22 15:40:07.814,6.774907050454251
2025-03-22 15:40:07.814,2.8651143042054703
2025-03-22 15:40:07.823,-2.6700050062543377
2025-03-22 15:40:07.824,-4.016982591933575
2025-03-22 15:40:07.824,-0.8618051819652306
2025-03-22 15:40:07.824,1.9044805054083271
2025-03-22 15:40:07.824,0.715179343339082
2025-03-22 15:40:07.834,-2.458312303104751
2025-03-22 15:40:07.834,-3.0345533463491074
2025-03-22 15:40:07.834,0.330270520256263
2025-03-22 15:40:07.834,4.124829782732755
2025-03-22 15:40:07.834,4.103869545411552
2025-03-22 15:40:07.842,0.08251215984348667
2025-03-22 15:40:07.842,-3.898433231090704
2025-03-22 15:40:07.842,-3.9255951013258135
2025-03-22 15:40:07.843,-0.23416007696946778
2025-03-22 15:40:07.843,3.2589080762282108
2025-03-22 15:40:07.852,3.1318467806169137
2025-03-22 15:40:07.852,-0.17524583283912268
2025-03-22 15:40:07.852,-3.110698368828349
2025-03-22 15:40:07.853,-2.7755732073232977
2025-03-22 15:40:07.862,0.25151072958111687
2025-03-22 15:40:07.862,2.7604698618479313
2025-03-22 15:40:07.862,2.3808262777953697
2025-03-22 15:40:07.862,-0.045033935436711
2025-03-22 15:40:07.863,-1.7091877281502028
2025-03-22 15:40:07.872,-1.1419727490829306
2025-03-22 15:40:07.872,0.3667132907329521
2025-03-22 15:40:07.872,0.7519430802401854
2025-03-22 15:40:07.872,-0.21524034595760796
2025-03-22 15:40:07.872,-1.0322329279004552
2025-03-22 15:40:07.882,-0.7232619796034344
2025-03-22 15:40:07.882,0.1395714002754669
2025-03-22 15:40:07.882,0.7641423049100056
2025-03-22 15:40:07.882,1.2335915411077447
2025-03-22 15:40:07.883,1.6037908790798356
2025-03-22 15:40:07.892,1.0199174157479731
2025-03-22 15:40:07.892,-1.0379607489315024
2025-03-22 15:40:07.892,-3.1746668114354293
2025-03-22 15:40:07.892,-3.0895143130899445
2025-03-22 15:40:07.892,-0.31137282448068626
2025-03-22 15:40:07.902,2.9059383207763956
