Timestamp,压力值,Pressure Newton_min-max,Smoothed Newton_min-max
2025-03-30 17:11:54.000,8.0,0.03618104433497537,0.028911072939992337
2025-03-30 17:11:54.033,4.0,0.018019509322865553,0.028911072939992337
2025-03-30 17:11:54.066,7.0,0.031627253937007875,0.028911072939992337
2025-03-30 17:11:54.100,8.0,0.03618104433497537,0.028911072939992337
2025-03-30 17:11:54.133,5.0,0.022546512770137524,0.028911072939992337
2025-03-30 17:11:54.166,6.0,0.027082418879056047,0.027091347848808473
2025-03-30 17:11:54.200,8.0,0.03618104433497537,0.030723654851230436
2025-03-30 17:11:54.233,5.0,0.022546512770137524,0.028907506617856366
2025-03-30 17:11:54.266,7.0,0.031627253937007875,0.027996748538262867
2025-03-30 17:11:54.300,10.0,0.04531559723593287,0.032550565431421936
2025-03-30 17:11:54.333,5.0,0.022546512770137524,0.031643384209638234
2025-03-30 17:11:54.366,7.0,0.031627253937007875,0.030732626130044734
2025-03-30 17:11:54.400,7.0,0.031627253937007875,0.032548774363418805
2025-03-30 17:11:54.433,6.0,0.027082418879056047,0.03163980735182843
2025-03-30 17:11:54.466,5.0,0.022546512770137524,0.02708599045866937
2025-03-30 17:11:54.500,8.0,0.03618104433497537,0.02981289677163694
2025-03-30 17:11:54.533,6.0,0.027082418879056047,0.028903929760046573
2025-03-30 17:11:54.566,8.0,0.03618104433497537,0.029814687839640072
2025-03-30 17:11:54.600,8.0,0.03618104433497537,0.03163441293082393
2025-03-30 17:11:54.633,6.0,0.027082418879056047,0.03254159415260764
2025-03-30 17:11:54.666,7.0,0.031627253937007875,0.031630836073014146
2025-03-30 17:11:54.700,9.0,0.040743816568047334,0.0343631156108124
2025-03-30 17:11:54.733,5.0,0.022546512770137524,0.03163620929784483
2025-03-30 17:11:54.766,7.0,0.031627253937007875,0.03072545121825133
2025-03-30 17:11:54.800,9.0,0.040743816568047334,0.03345773075604959
2025-03-30 17:11:54.833,6.0,0.027082418879056047,0.032548763744459225
2025-03-30 17:11:54.866,7.0,0.031627253937007875,0.03072545121825133
2025-03-30 17:11:54.900,8.0,0.03618104433497537,0.033452357531218904
2025-03-30 17:11:54.933,6.0,0.027082418879056047,0.03254339051962854
2025-03-30 17:11:54.966,7.0,0.031627253937007875,0.030720077993420643
2025-03-30 17:11:55.000,9.0,0.040743816568047334,0.0334523575312189
2025-03-30 17:11:55.033,6.0,0.027082418879056047,0.03254339051962854
2025-03-30 17:11:55.066,6.0,0.027082418879056047,0.030723665428444673
2025-03-30 17:11:55.100,7.0,0.031627253937007875,0.03163263244003504
2025-03-30 17:11:55.133,6.0,0.027082418879056047,0.030723665428444673
2025-03-30 17:11:55.166,7.0,0.031627253937007875,0.02890035290223678
2025-03-30 17:11:55.200,8.0,0.03618104433497537,0.030720077993420643
2025-03-30 17:11:55.233,5.0,0.022546512770137524,0.029812896771636937
2025-03-30 17:11:55.266,6.0,0.027082418879056047,0.028903929760046573
2025-03-30 17:11:55.300,8.0,0.03618104433497537,0.030723654851230436
2025-03-30 17:11:55.333,6.0,0.027082418879056047,0.029814687839640072
2025-03-30 17:11:55.366,7.0,0.031627253937007875,0.028903929760046573
2025-03-30 17:11:55.400,8.0,0.03618104433497537,0.031630836073014146
2025-03-30 17:11:55.433,7.0,0.031627253937007875,0.03253980308460451
2025-03-30 17:11:55.466,8.0,0.03618104433497537,0.03253980308460451
2025-03-30 17:11:55.500,8.0,0.03618104433497537,0.03435952817578837
2025-03-30 17:11:55.533,6.0,0.027082418879056047,0.033450561164198006
2025-03-30 17:11:55.566,5.0,0.022546512770137524,0.030723654851230436
2025-03-30 17:11:55.600,8.0,0.03618104433497537,0.03163441293082393
2025-03-30 17:11:55.633,6.0,0.027082418879056047,0.029814687839640072
2025-03-30 17:11:55.666,6.0,0.027082418879056047,0.02799496274845621
2025-03-30 17:11:55.700,8.0,0.03618104433497537,0.029814687839640072
2025-03-30 17:11:55.733,6.0,0.027082418879056047,0.030721869061423778
2025-03-30 17:11:55.766,7.0,0.031627253937007875,0.02981111098183028
2025-03-30 17:11:55.800,9.0,0.040743816568047334,0.03254339051962853
2025-03-30 17:11:55.833,7.0,0.031627253937007875,0.033452357531218904
2025-03-30 17:11:55.866,6.0,0.027082418879056047,0.03163263244003504
2025-03-30 17:11:55.900,8.0,0.03618104433497537,0.033452357531218904
2025-03-30 17:11:55.933,7.0,0.031627253937007875,0.033452357531218904
2025-03-30 17:11:55.966,7.0,0.031627253937007875,0.03162904500501101
2025-03-30 17:11:56.000,7.0,0.031627253937007875,0.03162904500501101
2025-03-30 17:11:56.033,7.0,0.031627253937007875,0.03253801201660137
2025-03-30 17:11:56.066,5.0,0.022546512770137524,0.029811105703633805
2025-03-30 17:11:56.100,7.0,0.031627253937007875,0.029811105703633805
2025-03-30 17:11:56.133,7.0,0.031627253937007875,0.029811105703633805
2025-03-30 17:11:56.166,5.0,0.022546512770137524,0.027994957470259735
2025-03-30 17:11:56.200,7.0,0.031627253937007875,0.027994957470259735
2025-03-30 17:11:56.233,6.0,0.027082418879056047,0.02890213869204344
2025-03-30 17:11:56.266,4.0,0.018019509322865553,0.026180589769214977
2025-03-30 17:11:56.300,8.0,0.03618104433497537,0.027091347848808473
2025-03-30 17:11:56.333,5.0,0.022546512770137524,0.027091347848808473
2025-03-30 17:11:56.366,5.0,0.022546512770137524,0.025275199615434403
2025-03-30 17:11:56.400,7.0,0.031627253937007875,0.026184166627024767
2025-03-30 17:11:56.433,6.0,0.027082418879056047,0.027996748538262867
2025-03-30 17:11:56.466,6.0,0.027082418879056047,0.026177023447079006
2025-03-30 17:11:56.500,7.0,0.031627253937007875,0.027993171680453073
2025-03-30 17:11:56.533,7.0,0.031627253937007875,0.029809319913827143
2025-03-30 17:11:56.566,5.0,0.022546512770137524,0.027993171680453073
2025-03-30 17:11:56.600,7.0,0.031627253937007875,0.028902138692043437
2025-03-30 17:11:56.633,6.0,0.027082418879056047,0.02890213869204344
